timestamp,open,high,low,close,volume,symbol
2025-08-24 17:00:00,4.0759,4.1465,4.0719,4.1388,16781.77305076,DOT/USD
2025-08-24 18:00:00,4.1428,4.2601,4.1301,4.2503,51390.87619772,DOT/USD
2025-08-24 19:00:00,4.249,4.2797,4.0596,4.1308,74869.04408668,DOT/USD
2025-08-24 20:00:00,4.1318,4.1537,4.043,4.1221,82768.80061423,DOT/USD
2025-08-24 21:00:00,4.117,4.1602,4.096,4.1222,28132.93208191,DOT/USD
2025-08-24 22:00:00,4.1203,4.1265,4.0604,4.1134,24615.14467807,DOT/USD
2025-08-24 23:00:00,4.1136,4.13,4.1068,4.107,1829.40987264,DOT/USD
2025-08-25 00:00:00,4.1083,4.1351,4.0308,4.0638,23457.6554621,DOT/USD
2025-08-25 01:00:00,4.0616,4.1051,4.05,4.0905,4053.5520278,DOT/USD
2025-08-25 02:00:00,4.0871,4.1368,4.0871,4.1303,2440.93299692,DOT/USD
2025-08-25 03:00:00,4.1303,4.1424,4.1002,4.1002,24148.15731744,DOT/USD
2025-08-25 04:00:00,4.1004,4.108,4.0598,4.0614,5256.67198316,DOT/USD
2025-08-25 05:00:00,4.0603,4.0754,4.0327,4.0327,2995.62264395,DOT/USD
2025-08-25 06:00:00,4.0319,4.0372,3.9677,3.97,51003.51257685,DOT/USD
2025-08-25 07:00:00,3.967,3.9908,3.9,3.9042,107923.10647657,DOT/USD
2025-08-25 08:00:00,3.9069,3.9406,3.8827,3.9333,49372.01325403,DOT/USD
2025-08-25 09:00:00,3.9298,3.9298,3.8937,3.9178,83972.77678959,DOT/USD
2025-08-25 10:00:00,3.9164,3.9164,3.8549,3.8677,66707.6645388,DOT/USD
2025-08-25 11:00:00,3.8719,3.9041,3.865,3.8966,73534.52457011,DOT/USD
2025-08-25 12:00:00,3.897,3.9059,3.8812,3.9059,107224.18048003,DOT/USD
2025-08-25 13:00:00,3.9081,3.9081,3.8471,3.8936,104506.6674155,DOT/USD
2025-08-25 14:00:00,3.8881,3.9273,3.886,3.903,8373.88879068,DOT/USD
2025-08-25 15:00:00,3.9074,3.9132,3.8568,3.8672,112362.946418,DOT/USD
2025-08-25 16:00:00,3.8698,3.894,3.847,3.8711,25401.6291018,DOT/USD
2025-08-25 17:00:00,3.8641,3.8641,3.8351,3.8439,11330.78603177,DOT/USD
2025-08-25 18:00:00,3.84,3.8585,3.836,3.8455,8177.18443779,DOT/USD
2025-08-25 19:00:00,3.8424,3.8424,3.77,3.7777,107041.48781758,DOT/USD
2025-08-25 20:00:00,3.7779,3.7933,3.7057,3.7062,77395.1928518,DOT/USD
2025-08-25 21:00:00,3.7055,3.7373,3.6932,3.7184,50059.93437808,DOT/USD
2025-08-25 22:00:00,3.7109,3.7638,3.7109,3.7401,22754.13627656,DOT/USD
2025-08-25 23:00:00,3.74,3.7416,3.7159,3.7323,8641.19701976,DOT/USD
2025-08-26 00:00:00,3.7322,3.7509,3.713,3.7388,70060.4658462,DOT/USD
2025-08-26 01:00:00,3.7312,3.7906,3.7212,3.7906,19204.90020643,DOT/USD
2025-08-26 02:00:00,3.7885,3.8102,3.772,3.7783,21110.73176488,DOT/USD
2025-08-26 03:00:00,3.779,3.7968,3.7727,3.7899,9908.97980911,DOT/USD
2025-08-26 04:00:00,3.7924,3.8143,3.7922,3.8017,13328.73600794,DOT/USD
2025-08-26 05:00:00,3.802,3.8134,3.7952,3.8018,15771.95777985,DOT/USD
2025-08-26 06:00:00,3.795,3.7997,3.7674,3.7675,2552.90765745,DOT/USD
2025-08-26 07:00:00,3.7697,3.8142,3.7634,3.7961,42928.12068143,DOT/USD
2025-08-26 08:00:00,3.7878,3.7984,3.7678,3.7771,7093.76073867,DOT/USD
2025-08-26 09:00:00,3.782,3.7941,3.7723,3.7811,1494.29584143,DOT/USD
2025-08-26 10:00:00,3.784,3.8117,3.784,3.8001,2649.78936369,DOT/USD
2025-08-26 11:00:00,3.7995,3.8008,3.7649,3.7807,37678.72962449,DOT/USD
2025-08-26 12:00:00,3.7792,3.8557,3.7642,3.822,10233.72005715,DOT/USD
2025-08-26 13:00:00,3.8254,3.8322,3.7699,3.8049,8300.10651093,DOT/USD
2025-08-26 14:00:00,3.8091,3.8508,3.7943,3.8411,12427.76697843,DOT/USD
2025-08-26 15:00:00,3.8421,3.8516,3.8054,3.8126,16929.97212366,DOT/USD
2025-08-26 16:00:00,3.8142,3.8427,3.8106,3.8427,16116.69860809,DOT/USD
2025-08-26 17:00:00,3.8471,3.8471,3.8148,3.8286,7771.55926229,DOT/USD
2025-08-26 18:00:00,3.8287,3.865,3.8287,3.8591,6156.21455071,DOT/USD
2025-08-26 19:00:00,3.8572,3.91,3.8513,3.9095,2314.64569226,DOT/USD
2025-08-26 20:00:00,3.9096,3.921,3.8909,3.8953,11502.18724562,DOT/USD
2025-08-26 21:00:00,3.8957,3.9049,3.8803,3.9049,3577.14956281,DOT/USD
2025-08-26 22:00:00,3.9058,3.9077,3.8821,3.8935,5842.92825242,DOT/USD
2025-08-26 23:00:00,3.8935,3.9088,3.8848,3.8872,3535.50772971,DOT/USD
2025-08-27 00:00:00,3.8882,3.8882,3.8656,3.8676,4479.61301849,DOT/USD
2025-08-27 01:00:00,3.8639,3.8664,3.8508,3.8635,1904.95137657,DOT/USD
2025-08-27 02:00:00,3.8692,3.8819,3.8484,3.8755,2958.81981033,DOT/USD
2025-08-27 03:00:00,3.8722,3.906,3.8561,3.8964,12739.87988053,DOT/USD
2025-08-27 04:00:00,3.8959,3.9197,3.8959,3.9179,2587.82957512,DOT/USD
2025-08-27 05:00:00,3.9149,3.922,3.8932,3.8943,5059.85357094,DOT/USD
2025-08-27 06:00:00,3.8913,3.9018,3.8797,3.8797,1291.8014522,DOT/USD
2025-08-27 07:00:00,3.8795,3.8795,3.8338,3.8459,345243.6628962,DOT/USD
2025-08-27 08:00:00,3.8475,3.8598,3.8394,3.8588,17244.90868766,DOT/USD
2025-08-27 09:00:00,3.8672,3.8802,3.8661,3.8681,10547.67164494,DOT/USD
2025-08-27 10:00:00,3.865,3.8761,3.8594,3.8647,6299.42721495,DOT/USD
2025-08-27 11:00:00,3.8661,3.8833,3.8661,3.8824,8454.53463384,DOT/USD
2025-08-27 12:00:00,3.8814,3.891,3.8586,3.8737,13262.95114402,DOT/USD
2025-08-27 13:00:00,3.8732,3.8978,3.858,3.8731,32659.43418424,DOT/USD
2025-08-27 14:00:00,3.8756,3.9309,3.8666,3.9053,13831.69015669,DOT/USD
2025-08-27 15:00:00,3.9081,3.927,3.8988,3.9075,19726.08098874,DOT/USD
2025-08-27 16:00:00,3.9108,3.9108,3.872,3.8935,5185.01909071,DOT/USD
2025-08-27 17:00:00,3.89,3.9069,3.8798,3.905,6827.32755272,DOT/USD
2025-08-27 18:00:00,3.9099,3.9136,3.8849,3.8849,1212.84940756,DOT/USD
