timestamp,DOT_close,BTC_close
2025-08-30 08:00:00,3.7983,108549.0
2025-08-30 09:00:00,3.7838,108522.3
2025-08-30 10:00:00,3.7896,108474.2
2025-08-30 11:00:00,3.7892,108641.2
2025-08-30 12:00:00,3.7674,108609.7
2025-08-30 13:00:00,3.7565,108541.2
2025-08-30 14:00:00,3.7632,108662.5
2025-08-30 15:00:00,3.7834,108850.1
2025-08-30 16:00:00,3.7603,108816.3
2025-08-30 17:00:00,3.7712,108784.9
2025-08-30 18:00:00,3.7729,108748.4
2025-08-30 19:00:00,3.7909,108837.5
2025-08-30 20:00:00,3.7907,108657.0
2025-08-30 21:00:00,3.7943,108582.4
2025-08-30 22:00:00,3.7999,108520.0
2025-08-30 23:00:00,3.8105,108750.0
2025-08-31 00:00:00,3.8525,109350.0
2025-08-31 01:00:00,3.8728,109429.2
2025-08-31 02:00:00,3.8551,109246.0
2025-08-31 03:00:00,3.8581,109220.5
2025-08-31 04:00:00,3.831,108785.9
2025-08-31 05:00:00,3.8195,108747.1
2025-08-31 06:00:00,3.8032,108740.6
2025-08-31 07:00:00,3.8028,108710.0
2025-08-31 08:00:00,3.8321,109012.5
2025-08-31 09:00:00,3.815,108487.5
2025-08-31 10:00:00,3.7949,108560.5
2025-08-31 11:00:00,3.8107,108400.1
2025-08-31 12:00:00,3.82,108320.1
2025-08-31 13:00:00,3.7987,108366.2
2025-08-31 14:00:00,3.7907,108456.8
2025-08-31 15:00:00,3.8164,108777.0
2025-08-31 16:00:00,3.8011,108926.9
2025-08-31 17:00:00,3.7961,108985.8
2025-08-31 18:00:00,3.8247,109149.5
2025-08-31 19:00:00,3.799,108921.0
2025-08-31 20:00:00,3.8011,109106.2
2025-08-31 21:00:00,3.8069,109061.0
2025-08-31 22:00:00,3.7741,108884.7
2025-08-31 23:00:00,3.7417,108250.0
2025-09-01 00:00:00,3.7314,108302.2
2025-09-01 01:00:00,3.7327,108111.0
2025-09-01 02:00:00,3.6861,107612.3
2025-09-01 03:00:00,3.6903,107664.1
2025-09-01 04:00:00,3.6688,107408.4
2025-09-01 05:00:00,3.6951,107894.1
2025-09-01 06:00:00,3.7024,108074.8
2025-09-01 07:00:00,3.8173,109355.0
2025-09-01 08:00:00,3.8475,109588.4
2025-09-01 09:00:00,3.8422,109490.7
2025-09-01 10:00:00,3.7962,108550.1
2025-09-01 11:00:00,3.7692,108805.8
2025-09-01 12:00:00,3.7721,109062.6
2025-09-01 13:00:00,3.7491,109047.2
2025-09-01 14:00:00,3.7603,109200.0
2025-09-01 15:00:00,3.7273,108745.0
2025-09-01 16:00:00,3.7215,108767.1
2025-09-01 17:00:00,3.7102,108917.4
2025-09-01 18:00:00,3.7261,109204.7
2025-09-01 19:00:00,3.7439,109210.1
2025-09-01 20:00:00,3.676,108800.0
2025-09-01 21:00:00,3.6404,107750.0
2025-09-01 22:00:00,3.6598,108459.3
2025-09-01 23:00:00,3.6905,109263.5
2025-09-02 00:00:00,3.686,109025.1
2025-09-02 01:00:00,3.7157,109362.5
2025-09-02 02:00:00,3.7589,110188.0
2025-09-02 03:00:00,3.7713,110350.1
2025-09-02 04:00:00,3.7783,110241.0
2025-09-02 05:00:00,3.7754,110243.4
2025-09-02 06:00:00,3.7849,110389.9
2025-09-02 07:00:00,3.7534,110182.9
2025-09-02 08:00:00,3.7714,110380.7
2025-09-02 09:00:00,3.7771,110375.0
2025-09-02 10:00:00,3.7741,110262.4
2025-09-02 11:00:00,3.756,109737.1
2025-09-02 12:00:00,3.699,108750.0
2025-09-02 13:00:00,3.7985,111150.1
2025-09-02 14:00:00,3.7964,111300.0
2025-09-02 15:00:00,3.734,110753.3
2025-09-02 16:00:00,3.7599,110771.0
2025-09-02 17:00:00,3.7743,110915.1
2025-09-02 18:00:00,3.768,110687.5
2025-09-02 19:00:00,3.7464,110792.7
2025-09-02 20:00:00,3.7907,111380.7
2025-09-02 21:00:00,3.8091,111207.3
2025-09-02 22:00:00,3.8157,111261.9
2025-09-02 23:00:00,3.8164,111196.9
2025-09-03 00:00:00,3.8149,111335.5
2025-09-03 01:00:00,3.8226,111195.5
2025-09-03 02:00:00,3.83,111381.5
2025-09-03 03:00:00,3.8181,111078.1
2025-09-03 04:00:00,3.8129,111037.6
2025-09-03 05:00:00,3.8015,110712.9
2025-09-03 06:00:00,3.8082,110732.6
2025-09-03 07:00:00,3.8078,111046.5
2025-09-03 08:00:00,3.8149,111000.8
2025-09-03 09:00:00,3.8333,111247.2
2025-09-03 10:00:00,3.8301,111446.9
2025-09-03 11:00:00,3.8366,111490.1
2025-09-03 12:00:00,3.8136,111125.1
2025-09-03 13:00:00,3.8502,111429.6
2025-09-03 14:00:00,3.8817,112281.5
2025-09-03 15:00:00,3.8932,112246.3
2025-09-03 16:00:00,3.8715,111862.5
2025-09-03 17:00:00,3.8789,112329.1
2025-09-03 18:00:00,3.8778,112016.5
2025-09-03 19:00:00,3.8937,112232.2
2025-09-03 20:00:00,3.8938,112220.6
2025-09-03 21:00:00,3.8866,112019.5
2025-09-03 22:00:00,3.8757,111983.9
2025-09-03 23:00:00,3.8649,111771.1
2025-09-04 00:00:00,3.8725,112192.1
2025-09-04 01:00:00,3.8569,111947.1
2025-09-04 02:00:00,3.8369,111526.4
2025-09-04 03:00:00,3.8119,111175.1
2025-09-04 04:00:00,3.8075,111000.0
2025-09-04 05:00:00,3.7746,110689.6
2025-09-04 06:00:00,3.7674,110455.0
2025-09-04 07:00:00,3.7847,110512.9
2025-09-04 08:00:00,3.7799,110674.0
2025-09-04 09:00:00,3.7748,110841.4
2025-09-04 10:00:00,3.792,110700.0
2025-09-04 11:00:00,3.7841,110837.6
2025-09-04 12:00:00,3.7871,110962.1
2025-09-04 13:00:00,3.7831,110526.4
2025-09-04 14:00:00,3.7675,109893.8
2025-09-04 15:00:00,3.7557,109525.2
2025-09-04 16:00:00,3.7676,109431.4
2025-09-04 17:00:00,3.7558,109812.5
2025-09-04 18:00:00,3.7422,110025.0
2025-09-04 19:00:00,3.7388,109846.7
2025-09-04 20:00:00,3.7707,110375.0
2025-09-04 21:00:00,3.7796,110528.0
2025-09-04 22:00:00,3.7937,111493.9
2025-09-04 23:00:00,3.7671,110744.3
2025-09-05 00:00:00,3.7609,110491.0
2025-09-05 01:00:00,3.7842,111063.2
2025-09-05 02:00:00,3.7843,111384.9
2025-09-05 03:00:00,3.7831,111308.5
2025-09-05 04:00:00,3.79,111421.9
2025-09-05 05:00:00,3.7909,111576.8
2025-09-05 06:00:00,3.79,111861.2
2025-09-05 07:00:00,3.8375,112974.6
2025-09-05 08:00:00,3.8243,112621.7
2025-09-05 09:00:00,3.8269,112303.5
2025-09-05 10:00:00,3.8271,112254.8
2025-09-05 11:00:00,3.8298,112320.0
2025-09-05 12:00:00,3.8849,113209.4
2025-09-05 13:00:00,3.8814,113040.3
2025-09-05 14:00:00,3.7951,110565.7
2025-09-05 15:00:00,3.8084,110714.2
2025-09-05 16:00:00,3.8143,110825.0
2025-09-05 17:00:00,3.8011,110549.9
2025-09-05 18:00:00,3.817,111169.9
2025-09-05 19:00:00,3.8195,111566.3
2025-09-05 20:00:00,3.8421,111610.9
2025-09-05 21:00:00,3.814,110625.0
2025-09-05 22:00:00,3.8303,110863.1
2025-09-05 23:00:00,3.8266,110647.8
2025-09-06 00:00:00,3.8425,110803.1
2025-09-06 01:00:00,3.8473,110839.9
2025-09-06 02:00:00,3.8603,111139.9
2025-09-06 03:00:00,3.8799,111053.2
2025-09-06 04:00:00,3.8573,110889.2
2025-09-06 05:00:00,3.8357,110727.1
2025-09-06 06:00:00,3.8319,110805.7
2025-09-06 07:00:00,3.8244,110825.1
2025-09-06 08:00:00,3.8136,110923.7
2025-09-06 09:00:00,3.8037,110764.4
2025-09-06 10:00:00,3.8133,110738.9
2025-09-06 11:00:00,3.8138,110778.9
2025-09-06 12:00:00,3.8098,110840.5
2025-09-06 13:00:00,3.8045,110898.0
2025-09-06 14:00:00,3.8184,110858.0
2025-09-06 15:00:00,3.7937,110442.0
2025-09-06 16:00:00,3.8134,110248.2
2025-09-06 17:00:00,3.7999,110142.3
2025-09-06 18:00:00,3.8098,110240.6
2025-09-06 19:00:00,3.7917,110039.9
2025-09-06 20:00:00,3.8105,110171.9
2025-09-06 21:00:00,3.8139,110186.9
2025-09-06 22:00:00,3.8174,110150.6
2025-09-06 23:00:00,3.8245,110254.9
2025-09-07 00:00:00,3.8326,110319.9
2025-09-07 01:00:00,3.8478,110579.4
2025-09-07 02:00:00,3.8561,110687.6
2025-09-07 03:00:00,3.8503,110636.8
2025-09-07 04:00:00,3.8506,110584.3
2025-09-07 05:00:00,3.8659,110694.6
2025-09-07 06:00:00,3.8505,110530.5
2025-09-07 07:00:00,3.8519,110752.9
2025-09-07 08:00:00,3.861,111113.2
2025-09-07 09:00:00,3.8528,111063.2
2025-09-07 10:00:00,3.8577,111179.5
2025-09-07 11:00:00,3.8649,111227.6
2025-09-07 12:00:00,3.9593,111101.7
2025-09-07 13:00:00,4.0815,111203.3
2025-09-07 14:00:00,4.0148,111119.8
2025-09-07 15:00:00,3.9665,111309.7
2025-09-07 16:00:00,3.9812,111197.4
2025-09-07 17:00:00,3.955,110964.2
2025-09-07 18:00:00,3.9674,111044.2
2025-09-07 19:00:00,3.9885,111222.0
2025-09-07 20:00:00,3.9869,111335.1
2025-09-07 21:00:00,3.9822,111100.1
2025-09-07 22:00:00,4.0111,111229.0
2025-09-07 23:00:00,3.995,111152.8
2025-09-08 00:00:00,4.0003,110856.9
2025-09-08 01:00:00,4.0127,110867.6
2025-09-08 02:00:00,4.041,111184.8
2025-09-08 03:00:00,4.0498,111043.4
2025-09-08 04:00:00,4.0269,110945.1
2025-09-08 05:00:00,4.0341,110969.9
2025-09-08 06:00:00,4.0044,111121.8
2025-09-08 07:00:00,3.9999,111280.4
2025-09-08 08:00:00,4.0027,111619.2
2025-09-08 09:00:00,4.0306,112009.1
2025-09-08 10:00:00,4.0298,112015.5
2025-09-08 11:00:00,4.0231,112079.3
2025-09-08 12:00:00,4.0259,112037.6
2025-09-08 13:00:00,4.0107,111903.0
2025-09-08 14:00:00,4.0459,112607.5
2025-09-08 15:00:00,4.0651,112590.0
2025-09-08 16:00:00,4.05,112396.7
2025-09-08 17:00:00,4.035,112201.3
2025-09-08 18:00:00,4.0551,112479.0
2025-09-08 19:00:00,4.0213,112014.8
2025-09-08 20:00:00,4.0151,112022.5
2025-09-08 21:00:00,4.0588,112329.8
2025-09-08 22:00:00,4.049,112285.5
2025-09-08 23:00:00,4.0463,112050.1
2025-09-09 00:00:00,4.0811,111680.1
2025-09-09 01:00:00,4.0574,111422.4
2025-09-09 02:00:00,4.0286,111304.6
2025-09-09 03:00:00,4.0422,111739.8
2025-09-09 04:00:00,4.0474,112012.9
2025-09-09 05:00:00,4.0542,112237.9
2025-09-09 06:00:00,4.1105,113017.4
2025-09-09 07:00:00,4.1198,113010.3
2025-09-09 08:00:00,4.1294,112919.6
2025-09-09 09:00:00,4.146,112942.4
2025-09-09 10:00:00,4.15,112714.5
2025-09-09 11:00:00,4.15,112507.6
2025-09-09 12:00:00,4.1371,112655.7
2025-09-09 13:00:00,4.1727,112766.4
2025-09-09 14:00:00,4.1121,111823.7
2025-09-09 15:00:00,4.0759,110888.4
2025-09-09 16:00:00,4.05,110968.0
2025-09-09 17:00:00,4.0606,111037.2
2025-09-09 18:00:00,4.0807,111176.5
2025-09-09 19:00:00,4.108,111348.3
2025-09-09 20:00:00,4.1246,111486.1
2025-09-09 21:00:00,4.101,111309.1
2025-09-09 22:00:00,4.1383,111549.9
2025-09-09 23:00:00,4.1382,111541.0
2025-09-10 00:00:00,4.1125,110987.6
2025-09-10 01:00:00,4.1279,110959.8
2025-09-10 02:00:00,4.1329,111391.9
2025-09-10 03:00:00,4.1313,111477.8
2025-09-10 04:00:00,4.1209,111512.7
2025-09-10 05:00:00,4.0934,111507.8
2025-09-10 06:00:00,4.1113,111815.9
2025-09-10 07:00:00,4.1154,112531.6
2025-09-10 08:00:00,4.0851,112378.2
2025-09-10 09:00:00,4.0911,112277.5
2025-09-10 10:00:00,4.0591,112286.0
2025-09-10 11:00:00,4.0822,112229.9
2025-09-10 12:00:00,4.1685,113348.9
2025-09-10 13:00:00,4.1841,113977.5
2025-09-10 14:00:00,4.1629,113877.0
2025-09-10 15:00:00,4.1721,113892.2
2025-09-10 16:00:00,4.19,113775.5
2025-09-10 17:00:00,4.1889,113782.8
2025-09-10 18:00:00,4.1936,113630.0
2025-09-10 19:00:00,4.1643,113604.6
2025-09-10 20:00:00,4.1727,113643.5
2025-09-10 21:00:00,4.1937,113860.7
2025-09-10 22:00:00,4.2001,113869.8
2025-09-10 23:00:00,4.2123,113952.8
2025-09-11 00:00:00,4.2369,113906.9
2025-09-11 01:00:00,4.2398,113930.0
2025-09-11 02:00:00,4.2162,113866.7
2025-09-11 03:00:00,4.2425,114434.0
2025-09-11 04:00:00,4.226,114141.2
2025-09-11 05:00:00,4.2172,114320.6
2025-09-11 06:00:00,4.2278,114436.0
2025-09-11 07:00:00,4.2243,114112.5
2025-09-11 08:00:00,4.211,114086.7
2025-09-11 09:00:00,4.187,113871.2
2025-09-11 10:00:00,4.2051,114112.2
2025-09-11 11:00:00,4.1889,113990.8
2025-09-11 12:00:00,4.1847,113980.6
2025-09-11 13:00:00,4.2045,114650.1
2025-09-11 14:00:00,4.1835,114495.4
2025-09-11 15:00:00,4.1651,114222.4
2025-09-11 16:00:00,4.1817,114537.8
2025-09-11 17:00:00,4.1881,114571.7
2025-09-11 18:00:00,4.1882,114284.5
2025-09-11 19:00:00,4.2145,114499.9
2025-09-11 20:00:00,4.217,114396.5
2025-09-11 21:00:00,4.233,114500.0
2025-09-11 22:00:00,4.2383,115184.2
2025-09-11 23:00:00,4.2377,115500.0
2025-09-12 00:00:00,4.2706,115929.7
2025-09-12 01:00:00,4.2447,115450.1
2025-09-12 02:00:00,4.2258,115392.9
2025-09-12 03:00:00,4.217,115280.9
2025-09-12 04:00:00,4.2221,115419.2
2025-09-12 05:00:00,4.2501,115660.1
2025-09-12 06:00:00,4.2532,115322.6
2025-09-12 07:00:00,4.2319,115115.5
2025-09-12 08:00:00,4.2102,115045.0
2025-09-12 09:00:00,4.1945,115007.8
2025-09-12 10:00:00,4.1986,115000.0
2025-09-12 11:00:00,4.1726,114947.0
2025-09-12 12:00:00,4.1964,115179.2
2025-09-12 13:00:00,4.218,115207.9
2025-09-12 14:00:00,4.2194,115295.9
2025-09-12 15:00:00,4.197,115170.1
2025-09-12 16:00:00,4.2162,115489.9
2025-09-12 17:00:00,4.2503,115868.9
2025-09-12 18:00:00,4.2877,116506.8
2025-09-12 19:00:00,4.2949,116724.8
2025-09-12 20:00:00,4.28,116275.2
2025-09-12 21:00:00,4.2754,115920.0
2025-09-12 22:00:00,4.3158,116093.7
2025-09-12 23:00:00,4.3197,116111.7
2025-09-13 00:00:00,4.3406,116313.9
2025-09-13 01:00:00,4.3191,115781.9
2025-09-13 02:00:00,4.3361,115924.6
2025-09-13 03:00:00,4.3748,115969.8
2025-09-13 04:00:00,4.3879,115800.1
2025-09-13 05:00:00,4.4176,115780.1
2025-09-13 06:00:00,4.4538,115760.1
2025-09-13 07:00:00,4.464,115880.0
2025-09-13 08:00:00,4.5088,116027.0
2025-09-13 09:00:00,4.5133,116004.2
2025-09-13 10:00:00,4.5757,115979.8
2025-09-13 11:00:00,4.5831,116019.8
2025-09-13 12:00:00,4.6131,116081.8
2025-09-13 13:00:00,4.5434,115821.5
2025-09-13 14:00:00,4.535,115874.9
2025-09-13 15:00:00,4.5111,115789.9
2025-09-13 16:00:00,4.4643,115392.0
2025-09-13 17:00:00,4.4895,115590.0
2025-09-13 18:00:00,4.4748,115676.3
2025-09-13 19:00:00,4.4657,115831.5
2025-09-13 20:00:00,4.491,115963.2
2025-09-13 21:00:00,4.4956,115899.8
2025-09-13 22:00:00,4.4918,115910.3
2025-09-13 23:00:00,4.495,115949.1
2025-09-14 00:00:00,4.4519,115971.7
2025-09-14 01:00:00,4.4559,115985.0
2025-09-14 02:00:00,4.4511,115899.9
2025-09-14 03:00:00,4.3997,115750.1
2025-09-14 04:00:00,4.4001,115759.9
2025-09-14 05:00:00,4.442,115923.5
2025-09-14 06:00:00,4.4146,115769.8
2025-09-14 07:00:00,4.4238,115809.8
2025-09-14 08:00:00,4.4262,115989.0
2025-09-14 09:00:00,4.4494,116097.9
2025-09-14 10:00:00,4.4452,116036.8
2025-09-14 11:00:00,4.3738,115836.5
2025-09-14 12:00:00,4.3515,115779.9
2025-09-14 13:00:00,4.3295,115357.0
2025-09-14 14:00:00,4.3141,115450.0
2025-09-14 15:00:00,4.3251,115281.1
2025-09-14 16:00:00,4.3493,115515.0
2025-09-14 17:00:00,4.3658,115625.5
2025-09-14 18:00:00,4.3352,115421.0
2025-09-14 19:00:00,4.3301,115625.5
2025-09-14 20:00:00,4.3355,115850.1
2025-09-14 21:00:00,4.348,116066.5
2025-09-14 22:00:00,4.3658,116042.9
2025-09-14 23:00:00,4.3227,115390.6
2025-09-15 00:00:00,4.3388,115085.9
2025-09-15 01:00:00,4.3297,115214.8
2025-09-15 02:00:00,4.3398,115409.8
2025-09-15 03:00:00,4.3712,115486.0
2025-09-15 04:00:00,4.3647,116084.8
2025-09-15 05:00:00,4.4002,116529.8
2025-09-15 06:00:00,4.3193,116090.0
2025-09-15 07:00:00,4.2558,115840.3
2025-09-15 08:00:00,4.1468,114846.0
2025-09-15 09:00:00,4.195,114930.3
2025-09-15 10:00:00,4.2011,114869.0
2025-09-15 11:00:00,4.1933,115075.0
2025-09-15 12:00:00,4.1621,114755.3
2025-09-15 13:00:00,4.1838,114675.1
2025-09-15 14:00:00,4.1533,114703.6
2025-09-15 15:00:00,4.1455,114917.2
2025-09-15 16:00:00,4.117,114630.2
2025-09-15 17:00:00,4.14,115075.0
2025-09-15 18:00:00,4.1477,115288.9
2025-09-15 19:00:00,4.1421,115283.3
2025-09-15 20:00:00,4.1637,115318.2
2025-09-15 21:00:00,4.172,115479.9
2025-09-15 22:00:00,4.1549,115289.8
2025-09-15 23:00:00,4.1552,115374.9
2025-09-16 00:00:00,4.1354,115051.2
2025-09-16 01:00:00,4.13,115093.7
2025-09-16 02:00:00,4.1267,115055.7
2025-09-16 03:00:00,4.159,115399.8
2025-09-16 04:00:00,4.1532,115511.0
2025-09-16 05:00:00,4.2011,115894.9
2025-09-16 06:00:00,4.1576,115776.1
2025-09-16 07:00:00,4.1677,115807.4
2025-09-16 08:00:00,4.2194,115689.4
2025-09-16 09:00:00,4.2443,115513.7
2025-09-16 10:00:00,4.219,115400.0
2025-09-16 11:00:00,4.2108,115349.6
2025-09-16 12:00:00,4.2098,115448.9
2025-09-16 13:00:00,4.2048,115167.5
2025-09-16 14:00:00,4.1861,115275.0
2025-09-16 15:00:00,4.2285,115885.6
2025-09-16 16:00:00,4.2159,116008.0
2025-09-16 17:00:00,4.266,116554.8
2025-09-16 18:00:00,4.2674,116438.8
2025-09-16 19:00:00,4.2776,116813.1
2025-09-16 20:00:00,4.2647,116899.9
2025-09-16 21:00:00,4.2828,116881.2
2025-09-16 22:00:00,4.28,116884.2
2025-09-16 23:00:00,4.2574,116764.2
2025-09-17 00:00:00,4.2494,116669.0
2025-09-17 01:00:00,4.2355,116707.7
2025-09-17 02:00:00,4.2491,116804.5
2025-09-17 03:00:00,4.2187,116488.2
2025-09-17 04:00:00,4.1887,116349.1
2025-09-17 05:00:00,4.2127,117186.4
2025-09-17 06:00:00,4.23,117238.9
2025-09-17 07:00:00,4.2312,117234.4
2025-09-17 08:00:00,4.1967,116900.1
2025-09-17 09:00:00,4.1795,116605.1
2025-09-17 10:00:00,4.1711,116351.7
2025-09-17 11:00:00,4.1843,116300.1
2025-09-17 12:00:00,4.1925,116281.6
2025-09-17 13:00:00,4.1894,116158.8
2025-09-17 14:00:00,4.1666,115664.2
2025-09-17 15:00:00,4.1718,115898.9
2025-09-17 16:00:00,4.1934,115673.8
2025-09-17 17:00:00,4.1714,115614.2
2025-09-17 18:00:00,4.176,115247.6
2025-09-17 19:00:00,4.28,115675.1
2025-09-17 20:00:00,4.2515,115645.1
2025-09-17 21:00:00,4.3053,116057.0
2025-09-17 22:00:00,4.4087,116583.1
2025-09-17 23:00:00,4.4031,116469.0
2025-09-18 00:00:00,4.3842,116322.0
2025-09-18 01:00:00,4.4472,116724.8
2025-09-18 02:00:00,4.4537,116955.0
2025-09-18 03:00:00,4.476,117600.5
2025-09-18 04:00:00,4.4782,117562.4
2025-09-18 05:00:00,4.456,117216.0
2025-09-18 06:00:00,4.4567,117045.3
2025-09-18 07:00:00,4.4888,117169.0
2025-09-18 08:00:00,4.5183,117248.1
2025-09-18 09:00:00,4.5376,117299.9
2025-09-18 10:00:00,4.5363,117149.4
2025-09-18 11:00:00,4.5229,117100.1
2025-09-18 12:00:00,4.5399,117175.1
2025-09-18 13:00:00,4.5685,117420.0
2025-09-18 14:00:00,4.5648,117679.3
2025-09-18 15:00:00,4.5518,117687.6
2025-09-18 16:00:00,4.5539,117625.0
2025-09-18 17:00:00,4.5876,117560.0
2025-09-18 18:00:00,4.5916,117880.1
2025-09-18 19:00:00,4.566,117501.1
2025-09-18 20:00:00,4.5675,117599.2
2025-09-18 21:00:00,4.5513,117429.5
2025-09-18 22:00:00,4.5455,117172.3
2025-09-18 23:00:00,4.5375,117135.7
2025-09-19 00:00:00,4.8021,117432.7
2025-09-19 01:00:00,4.7224,117281.5
2025-09-19 02:00:00,4.6853,117176.3
