timestamp,DOT_close,ETH_close
2025-08-30 17:00:00,3.7712,4362.49
2025-08-30 18:00:00,3.7729,4350.36
2025-08-30 19:00:00,3.7909,4354.94
2025-08-30 20:00:00,3.7907,4341.45
2025-08-30 21:00:00,3.7943,4347.0
2025-08-30 22:00:00,3.7999,4357.84
2025-08-30 23:00:00,3.8105,4374.39
2025-08-31 00:00:00,3.8525,4467.38
2025-08-31 01:00:00,3.8728,4459.79
2025-08-31 02:00:00,3.8551,4449.23
2025-08-31 03:00:00,3.8581,4486.56
2025-08-31 04:00:00,3.831,4465.17
2025-08-31 05:00:00,3.8195,4457.89
2025-08-31 06:00:00,3.8032,4435.85
2025-08-31 07:00:00,3.8028,4451.32
2025-08-31 08:00:00,3.8321,4472.51
2025-08-31 09:00:00,3.815,4460.79
2025-08-31 10:00:00,3.7949,4454.45
2025-08-31 11:00:00,3.8107,4477.89
2025-08-31 12:00:00,3.82,4491.1
2025-08-31 13:00:00,3.7987,4472.1
2025-08-31 14:00:00,3.7907,4459.24
2025-08-31 15:00:00,3.8164,4485.15
2025-08-31 16:00:00,3.8011,4471.14
2025-08-31 17:00:00,3.7961,4478.26
2025-08-31 18:00:00,3.8247,4487.73
2025-08-31 19:00:00,3.799,4455.61
2025-08-31 20:00:00,3.8011,4454.64
2025-08-31 21:00:00,3.8069,4469.93
2025-08-31 22:00:00,3.7741,4444.06
2025-08-31 23:00:00,3.7417,4391.93
2025-09-01 00:00:00,3.7314,4396.14
2025-09-01 01:00:00,3.7327,4418.74
2025-09-01 02:00:00,3.6861,4385.0
2025-09-01 03:00:00,3.6903,4405.99
2025-09-01 04:00:00,3.6688,4387.01
2025-09-01 05:00:00,3.6951,4394.66
2025-09-01 06:00:00,3.7024,4399.06
2025-09-01 07:00:00,3.8173,4460.99
2025-09-01 08:00:00,3.8475,4476.33
2025-09-01 09:00:00,3.8422,4441.32
2025-09-01 10:00:00,3.7962,4407.73
2025-09-01 11:00:00,3.7692,4391.99
2025-09-01 12:00:00,3.7721,4403.62
2025-09-01 13:00:00,3.7491,4385.0
2025-09-01 14:00:00,3.7603,4395.67
2025-09-01 15:00:00,3.7273,4360.99
2025-09-01 16:00:00,3.7215,4355.25
2025-09-01 17:00:00,3.7102,4323.9
2025-09-01 18:00:00,3.7261,4347.7
2025-09-01 19:00:00,3.7439,4367.97
2025-09-01 20:00:00,3.676,4289.13
2025-09-01 21:00:00,3.6404,4259.13
2025-09-01 22:00:00,3.6598,4285.93
2025-09-01 23:00:00,3.6905,4314.38
2025-09-02 00:00:00,3.686,4300.52
2025-09-02 01:00:00,3.7157,4324.24
2025-09-02 02:00:00,3.7589,4359.69
2025-09-02 03:00:00,3.7713,4367.19
2025-09-02 04:00:00,3.7783,4383.55
2025-09-02 05:00:00,3.7754,4385.0
2025-09-02 06:00:00,3.7849,4412.95
2025-09-02 07:00:00,3.7534,4375.2
2025-09-02 08:00:00,3.7714,4393.8
2025-09-02 09:00:00,3.7771,4399.71
2025-09-02 10:00:00,3.7741,4391.79
2025-09-02 11:00:00,3.756,4347.71
2025-09-02 12:00:00,3.699,4276.61
2025-09-02 13:00:00,3.7985,4374.87
2025-09-02 14:00:00,3.7964,4348.62
2025-09-02 15:00:00,3.734,4291.85
2025-09-02 16:00:00,3.7599,4296.03
2025-09-02 17:00:00,3.7743,4321.05
2025-09-02 18:00:00,3.768,4297.0
2025-09-02 19:00:00,3.7464,4274.26
2025-09-02 20:00:00,3.7907,4315.01
2025-09-02 21:00:00,3.8091,4331.64
2025-09-02 22:00:00,3.8157,4328.0
2025-09-02 23:00:00,3.8164,4325.58
2025-09-03 00:00:00,3.8149,4307.0
2025-09-03 01:00:00,3.8226,4323.0
2025-09-03 02:00:00,3.83,4338.0
2025-09-03 03:00:00,3.8181,4334.0
2025-09-03 04:00:00,3.8129,4341.17
2025-09-03 05:00:00,3.8015,4315.52
2025-09-03 06:00:00,3.8082,4305.05
2025-09-03 07:00:00,3.8078,4311.06
2025-09-03 08:00:00,3.8149,4315.99
2025-09-03 09:00:00,3.8333,4348.0
2025-09-03 10:00:00,3.8301,4370.0
2025-09-03 11:00:00,3.8366,4371.39
2025-09-03 12:00:00,3.8136,4354.78
2025-09-03 13:00:00,3.8502,4417.27
2025-09-03 14:00:00,3.8817,4467.86
2025-09-03 15:00:00,3.8932,4481.34
2025-09-03 16:00:00,3.8715,4467.93
2025-09-03 17:00:00,3.8789,4473.72
2025-09-03 18:00:00,3.8778,4469.89
2025-09-03 19:00:00,3.8937,4476.34
2025-09-03 20:00:00,3.8938,4466.3
2025-09-03 21:00:00,3.8866,4464.28
2025-09-03 22:00:00,3.8757,4470.89
2025-09-03 23:00:00,3.8649,4450.0
2025-09-04 00:00:00,3.8725,4470.24
2025-09-04 01:00:00,3.8569,4468.83
2025-09-04 02:00:00,3.8369,4422.8
2025-09-04 03:00:00,3.8119,4399.68
2025-09-04 04:00:00,3.8075,4393.31
2025-09-04 05:00:00,3.7746,4376.32
2025-09-04 06:00:00,3.7674,4366.89
2025-09-04 07:00:00,3.7847,4375.61
2025-09-04 08:00:00,3.7799,4371.0
2025-09-04 09:00:00,3.7748,4396.4
2025-09-04 10:00:00,3.792,4410.5
2025-09-04 11:00:00,3.7841,4408.84
2025-09-04 12:00:00,3.7871,4415.0
2025-09-04 13:00:00,3.7831,4380.4
2025-09-04 14:00:00,3.7675,4342.59
2025-09-04 15:00:00,3.7557,4306.1
2025-09-04 16:00:00,3.7676,4297.01
2025-09-04 17:00:00,3.7558,4308.2
2025-09-04 18:00:00,3.7422,4274.45
2025-09-04 19:00:00,3.7388,4276.03
2025-09-04 20:00:00,3.7707,4306.47
2025-09-04 21:00:00,3.7796,4322.22
2025-09-04 22:00:00,3.7937,4342.98
2025-09-04 23:00:00,3.7671,4299.15
2025-09-05 00:00:00,3.7609,4302.88
2025-09-05 01:00:00,3.7842,4324.28
2025-09-05 02:00:00,3.7843,4324.86
2025-09-05 03:00:00,3.7831,4329.4
2025-09-05 04:00:00,3.79,4333.0
2025-09-05 05:00:00,3.7909,4339.5
2025-09-05 06:00:00,3.79,4330.88
2025-09-05 07:00:00,3.8375,4418.34
2025-09-05 08:00:00,3.8243,4406.75
2025-09-05 09:00:00,3.8269,4396.1
2025-09-05 10:00:00,3.8271,4411.93
2025-09-05 11:00:00,3.8298,4417.91
2025-09-05 12:00:00,3.8849,4469.75
2025-09-05 13:00:00,3.8814,4443.04
2025-09-05 14:00:00,3.7951,4274.26
2025-09-05 15:00:00,3.8084,4279.99
2025-09-05 16:00:00,3.8143,4297.03
2025-09-05 17:00:00,3.8011,4290.16
2025-09-05 18:00:00,3.817,4313.23
2025-09-05 19:00:00,3.8195,4330.01
2025-09-05 20:00:00,3.8421,4338.84
2025-09-05 21:00:00,3.814,4298.76
2025-09-05 22:00:00,3.8303,4315.64
2025-09-05 23:00:00,3.8266,4307.02
2025-09-06 00:00:00,3.8425,4323.18
2025-09-06 01:00:00,3.8473,4320.01
2025-09-06 02:00:00,3.8603,4321.95
2025-09-06 03:00:00,3.8799,4319.83
2025-09-06 04:00:00,3.8573,4310.0
2025-09-06 05:00:00,3.8357,4295.33
2025-09-06 06:00:00,3.8319,4302.77
2025-09-06 07:00:00,3.8244,4312.37
2025-09-06 08:00:00,3.8136,4311.14
2025-09-06 09:00:00,3.8037,4296.34
2025-09-06 10:00:00,3.8133,4301.3
2025-09-06 11:00:00,3.8138,4298.22
2025-09-06 12:00:00,3.8098,4299.28
2025-09-06 13:00:00,3.8045,4294.08
2025-09-06 14:00:00,3.8184,4295.27
2025-09-06 15:00:00,3.7937,4271.19
2025-09-06 16:00:00,3.8134,4291.31
2025-09-06 17:00:00,3.7999,4271.46
2025-09-06 18:00:00,3.8098,4279.77
2025-09-06 19:00:00,3.7917,4254.9
2025-09-06 20:00:00,3.8105,4278.43
2025-09-06 21:00:00,3.8139,4283.71
2025-09-06 22:00:00,3.8174,4278.34
2025-09-06 23:00:00,3.8245,4274.96
2025-09-07 00:00:00,3.8326,4284.34
2025-09-07 01:00:00,3.8478,4295.01
2025-09-07 02:00:00,3.8561,4299.84
2025-09-07 03:00:00,3.8503,4297.9
2025-09-07 04:00:00,3.8506,4301.98
2025-09-07 05:00:00,3.8659,4294.73
2025-09-07 06:00:00,3.8505,4283.27
2025-09-07 07:00:00,3.8519,4293.01
2025-09-07 08:00:00,3.861,4305.0
2025-09-07 09:00:00,3.8528,4296.31
2025-09-07 10:00:00,3.8577,4305.16
2025-09-07 11:00:00,3.8649,4309.21
2025-09-07 12:00:00,3.9593,4299.21
2025-09-07 13:00:00,4.0815,4304.44
2025-09-07 14:00:00,4.0148,4298.53
2025-09-07 15:00:00,3.9665,4297.88
2025-09-07 16:00:00,3.9812,4283.2
2025-09-07 17:00:00,3.955,4275.78
2025-09-07 18:00:00,3.9674,4281.63
2025-09-07 19:00:00,3.9885,4292.21
2025-09-07 20:00:00,3.9869,4299.81
2025-09-07 21:00:00,3.9822,4290.0
2025-09-07 22:00:00,4.0111,4309.99
2025-09-07 23:00:00,3.995,4305.19
2025-09-08 00:00:00,4.0003,4299.21
2025-09-08 01:00:00,4.0127,4292.18
2025-09-08 02:00:00,4.041,4308.66
2025-09-08 03:00:00,4.0498,4310.98
2025-09-08 04:00:00,4.0269,4297.98
2025-09-08 05:00:00,4.0341,4297.29
2025-09-08 06:00:00,4.0044,4295.01
2025-09-08 07:00:00,3.9999,4289.99
2025-09-08 08:00:00,4.0027,4299.97
2025-09-08 09:00:00,4.0306,4317.55
2025-09-08 10:00:00,4.0298,4328.48
2025-09-08 11:00:00,4.0231,4312.04
2025-09-08 12:00:00,4.0259,4319.51
2025-09-08 13:00:00,4.0107,4317.99
2025-09-08 14:00:00,4.0459,4348.26
2025-09-08 15:00:00,4.0651,4371.57
2025-09-08 16:00:00,4.05,4339.0
2025-09-08 17:00:00,4.035,4311.09
2025-09-08 18:00:00,4.0551,4331.75
2025-09-08 19:00:00,4.0213,4288.01
2025-09-08 20:00:00,4.0151,4298.29
2025-09-08 21:00:00,4.0588,4320.86
2025-09-08 22:00:00,4.049,4311.12
2025-09-08 23:00:00,4.0463,4307.5
2025-09-09 00:00:00,4.0811,4301.86
2025-09-09 01:00:00,4.0574,4285.83
2025-09-09 02:00:00,4.0286,4291.83
2025-09-09 03:00:00,4.0422,4307.99
2025-09-09 04:00:00,4.0474,4313.98
2025-09-09 05:00:00,4.0542,4318.0
2025-09-09 06:00:00,4.1105,4365.11
2025-09-09 07:00:00,4.1198,4361.07
2025-09-09 08:00:00,4.1294,4358.99
2025-09-09 09:00:00,4.146,4357.5
2025-09-09 10:00:00,4.15,4349.64
2025-09-09 11:00:00,4.15,4349.71
2025-09-09 12:00:00,4.1371,4348.16
2025-09-09 13:00:00,4.1727,4346.84
2025-09-09 14:00:00,4.1121,4307.29
2025-09-09 15:00:00,4.0759,4286.06
2025-09-09 16:00:00,4.05,4287.53
2025-09-09 17:00:00,4.0606,4283.42
2025-09-09 18:00:00,4.0807,4287.6
2025-09-09 19:00:00,4.108,4295.86
2025-09-09 20:00:00,4.1246,4302.25
2025-09-09 21:00:00,4.101,4299.7
2025-09-09 22:00:00,4.1383,4315.45
2025-09-09 23:00:00,4.1382,4308.23
2025-09-10 00:00:00,4.1125,4286.63
2025-09-10 01:00:00,4.1279,4303.36
2025-09-10 02:00:00,4.1329,4315.94
2025-09-10 03:00:00,4.1313,4318.35
2025-09-10 04:00:00,4.1209,4311.1
2025-09-10 05:00:00,4.0934,4305.82
2025-09-10 06:00:00,4.1113,4313.44
2025-09-10 07:00:00,4.1154,4327.75
2025-09-10 08:00:00,4.0851,4329.37
2025-09-10 09:00:00,4.0911,4325.47
2025-09-10 10:00:00,4.0591,4326.86
2025-09-10 11:00:00,4.0822,4328.99
2025-09-10 12:00:00,4.1685,4366.66
2025-09-10 13:00:00,4.1841,4418.98
2025-09-10 14:00:00,4.1629,4401.26
2025-09-10 15:00:00,4.1721,4406.0
2025-09-10 16:00:00,4.19,4382.44
2025-09-10 17:00:00,4.1889,4365.84
2025-09-10 18:00:00,4.1936,4343.95
2025-09-10 19:00:00,4.1643,4324.38
2025-09-10 20:00:00,4.1727,4331.92
2025-09-10 21:00:00,4.1937,4352.2
2025-09-10 22:00:00,4.2001,4346.9
2025-09-10 23:00:00,4.2123,4349.81
2025-09-11 00:00:00,4.2369,4359.25
2025-09-11 01:00:00,4.2398,4366.77
2025-09-11 02:00:00,4.2162,4381.0
2025-09-11 03:00:00,4.2425,4406.34
2025-09-11 04:00:00,4.226,4412.43
2025-09-11 05:00:00,4.2172,4422.01
2025-09-11 06:00:00,4.2278,4440.75
2025-09-11 07:00:00,4.2243,4441.02
2025-09-11 08:00:00,4.211,4433.29
2025-09-11 09:00:00,4.187,4418.05
2025-09-11 10:00:00,4.2051,4427.47
2025-09-11 11:00:00,4.1889,4431.99
2025-09-11 12:00:00,4.1847,4422.8
2025-09-11 13:00:00,4.2045,4437.95
2025-09-11 14:00:00,4.1835,4429.28
2025-09-11 15:00:00,4.1651,4415.04
2025-09-11 16:00:00,4.1817,4418.79
2025-09-11 17:00:00,4.1881,4433.56
2025-09-11 18:00:00,4.1882,4421.88
2025-09-11 19:00:00,4.2145,4425.91
2025-09-11 20:00:00,4.217,4418.79
2025-09-11 21:00:00,4.233,4430.52
2025-09-11 22:00:00,4.2383,4456.12
2025-09-11 23:00:00,4.2377,4462.85
2025-09-12 00:00:00,4.2706,4513.89
2025-09-12 01:00:00,4.2447,4497.91
2025-09-12 02:00:00,4.2258,4507.2
2025-09-12 03:00:00,4.217,4506.0
2025-09-12 04:00:00,4.2221,4524.4
2025-09-12 05:00:00,4.2501,4556.9
2025-09-12 06:00:00,4.2532,4541.23
2025-09-12 07:00:00,4.2319,4526.39
2025-09-12 08:00:00,4.2102,4517.5
2025-09-12 09:00:00,4.1945,4516.23
2025-09-12 10:00:00,4.1986,4516.56
2025-09-12 11:00:00,4.1726,4519.48
2025-09-12 12:00:00,4.1964,4529.36
2025-09-12 13:00:00,4.218,4539.99
2025-09-12 14:00:00,4.2194,4548.28
2025-09-12 15:00:00,4.197,4545.11
2025-09-12 16:00:00,4.2162,4575.57
2025-09-12 17:00:00,4.2503,4615.1
2025-09-12 18:00:00,4.2877,4625.92
2025-09-12 19:00:00,4.2949,4662.91
2025-09-12 20:00:00,4.28,4673.44
2025-09-12 21:00:00,4.2754,4652.83
2025-09-12 22:00:00,4.3158,4699.01
2025-09-12 23:00:00,4.3197,4716.93
2025-09-13 00:00:00,4.3406,4708.0
2025-09-13 01:00:00,4.3191,4703.21
2025-09-13 02:00:00,4.3361,4704.94
2025-09-13 03:00:00,4.3748,4758.58
2025-09-13 04:00:00,4.3879,4747.48
2025-09-13 05:00:00,4.4176,4726.01
2025-09-13 06:00:00,4.4538,4713.32
2025-09-13 07:00:00,4.464,4713.55
2025-09-13 08:00:00,4.5088,4732.72
2025-09-13 09:00:00,4.5133,4735.7
2025-09-13 10:00:00,4.5757,4720.0
2025-09-13 11:00:00,4.5831,4723.11
2025-09-13 12:00:00,4.6131,4722.9
2025-09-13 13:00:00,4.5434,4690.82
2025-09-13 14:00:00,4.535,4692.5
2025-09-13 15:00:00,4.5111,4654.89
2025-09-13 16:00:00,4.4643,4625.03
2025-09-13 17:00:00,4.4895,4639.01
2025-09-13 18:00:00,4.4748,4646.77
2025-09-13 19:00:00,4.4657,4643.04
2025-09-13 20:00:00,4.491,4659.82
2025-09-13 21:00:00,4.4956,4665.65
2025-09-13 22:00:00,4.4918,4660.25
2025-09-13 23:00:00,4.495,4666.17
2025-09-14 00:00:00,4.4519,4673.24
2025-09-14 01:00:00,4.4559,4675.25
2025-09-14 02:00:00,4.4511,4684.63
2025-09-14 03:00:00,4.3997,4664.37
2025-09-14 04:00:00,4.4001,4660.87
2025-09-14 05:00:00,4.442,4680.0
2025-09-14 06:00:00,4.4146,4670.0
2025-09-14 07:00:00,4.4238,4653.67
2025-09-14 08:00:00,4.4262,4658.64
2025-09-14 09:00:00,4.4494,4667.28
2025-09-14 10:00:00,4.4452,4662.63
2025-09-14 11:00:00,4.3738,4635.8
2025-09-14 12:00:00,4.3515,4634.48
2025-09-14 13:00:00,4.3295,4614.69
2025-09-14 14:00:00,4.3141,4604.99
2025-09-14 15:00:00,4.3251,4582.09
2025-09-14 16:00:00,4.3493,4598.43
2025-09-14 17:00:00,4.3658,4621.91
2025-09-14 18:00:00,4.3352,4605.46
2025-09-14 19:00:00,4.3301,4616.95
2025-09-14 20:00:00,4.3355,4618.52
2025-09-14 21:00:00,4.348,4630.74
2025-09-14 22:00:00,4.3658,4632.74
2025-09-14 23:00:00,4.3227,4608.76
2025-09-15 00:00:00,4.3388,4601.63
2025-09-15 01:00:00,4.3297,4620.2
2025-09-15 02:00:00,4.3398,4622.11
2025-09-15 03:00:00,4.3712,4640.23
2025-09-15 04:00:00,4.3647,4644.51
2025-09-15 05:00:00,4.4002,4663.38
2025-09-15 06:00:00,4.3193,4633.59
2025-09-15 07:00:00,4.2558,4599.09
2025-09-15 08:00:00,4.1468,4512.98
2025-09-15 09:00:00,4.195,4527.14
2025-09-15 10:00:00,4.2011,4531.94
2025-09-15 11:00:00,4.1933,4534.73
2025-09-15 12:00:00,4.1621,4516.28
2025-09-15 13:00:00,4.1838,4517.88
2025-09-15 14:00:00,4.1533,4514.43
2025-09-15 15:00:00,4.1455,4503.22
2025-09-15 16:00:00,4.117,4495.71
2025-09-15 17:00:00,4.14,4507.15
2025-09-15 18:00:00,4.1477,4503.91
2025-09-15 19:00:00,4.1421,4493.17
2025-09-15 20:00:00,4.1637,4512.28
2025-09-15 21:00:00,4.172,4526.05
2025-09-15 22:00:00,4.1549,4514.53
2025-09-15 23:00:00,4.1552,4527.02
2025-09-16 00:00:00,4.1354,4513.68
2025-09-16 01:00:00,4.13,4518.6
2025-09-16 02:00:00,4.1267,4514.86
2025-09-16 03:00:00,4.159,4524.61
2025-09-16 04:00:00,4.1532,4519.68
2025-09-16 05:00:00,4.2011,4529.62
2025-09-16 06:00:00,4.1576,4509.26
2025-09-16 07:00:00,4.1677,4512.98
2025-09-16 08:00:00,4.2194,4511.42
2025-09-16 09:00:00,4.2443,4514.19
2025-09-16 10:00:00,4.219,4500.16
2025-09-16 11:00:00,4.2108,4501.86
2025-09-16 12:00:00,4.2098,4500.45
2025-09-16 13:00:00,4.2048,4473.47
2025-09-16 14:00:00,4.1861,4449.45
2025-09-16 15:00:00,4.2285,4467.72
2025-09-16 16:00:00,4.2159,4464.13
2025-09-16 17:00:00,4.266,4488.01
2025-09-16 18:00:00,4.2674,4475.22
2025-09-16 19:00:00,4.2776,4495.0
2025-09-16 20:00:00,4.2647,4498.56
2025-09-16 21:00:00,4.2828,4508.64
2025-09-16 22:00:00,4.28,4523.04
2025-09-16 23:00:00,4.2574,4504.6
2025-09-17 00:00:00,4.2494,4515.5
2025-09-17 01:00:00,4.2355,4518.31
2025-09-17 02:00:00,4.2491,4535.14
2025-09-17 03:00:00,4.2187,4500.01
2025-09-17 04:00:00,4.1887,4480.49
2025-09-17 05:00:00,4.2127,4518.37
2025-09-17 06:00:00,4.23,4548.84
2025-09-17 07:00:00,4.2312,4546.28
2025-09-17 08:00:00,4.1967,4514.03
2025-09-17 09:00:00,4.1795,4496.92
2025-09-17 10:00:00,4.1711,4485.0
2025-09-17 11:00:00,4.1843,4493.16
2025-09-17 12:00:00,4.1925,4504.51
2025-09-17 13:00:00,4.1894,4498.6
2025-09-17 14:00:00,4.1666,4491.91
2025-09-17 15:00:00,4.1718,4491.37
2025-09-17 16:00:00,4.1934,4488.7
2025-09-17 17:00:00,4.1714,4452.21
2025-09-17 18:00:00,4.176,4455.17
2025-09-17 19:00:00,4.28,4519.06
2025-09-17 20:00:00,4.2515,4503.9
2025-09-17 21:00:00,4.3053,4529.72
2025-09-17 22:00:00,4.4087,4592.02
2025-09-17 23:00:00,4.4031,4592.34
2025-09-18 00:00:00,4.3842,4586.98
2025-09-18 01:00:00,4.4472,4620.57
2025-09-18 02:00:00,4.4537,4615.47
2025-09-18 03:00:00,4.476,4616.43
2025-09-18 04:00:00,4.4782,4613.89
2025-09-18 05:00:00,4.456,4587.74
2025-09-18 06:00:00,4.4567,4570.89
2025-09-18 07:00:00,4.4888,4576.73
2025-09-18 08:00:00,4.5183,4603.59
2025-09-18 09:00:00,4.5376,4598.17
2025-09-18 10:00:00,4.5363,4577.11
2025-09-18 11:00:00,4.5229,4574.0
2025-09-18 12:00:00,4.5399,4575.1
2025-09-18 13:00:00,4.5685,4587.4
2025-09-18 14:00:00,4.5648,4598.94
2025-09-18 15:00:00,4.5518,4601.38
2025-09-18 16:00:00,4.5539,4622.99
2025-09-18 17:00:00,4.5876,4609.99
2025-09-18 18:00:00,4.5916,4620.56
2025-09-18 19:00:00,4.566,4591.53
2025-09-18 20:00:00,4.5675,4607.08
2025-09-18 21:00:00,4.5513,4594.07
2025-09-18 22:00:00,4.5455,4591.71
2025-09-18 23:00:00,4.5375,4589.52
2025-09-19 00:00:00,4.8021,4608.0
2025-09-19 01:00:00,4.7224,4609.18
2025-09-19 02:00:00,4.6853,4590.13
