timestamp,LINK_close,BTC_close
2025-08-28 13:00:00,25.80883,112749.8
2025-08-28 14:00:00,25.52412,113182.2
2025-08-28 15:00:00,24.78582,112650.0
2025-08-28 16:00:00,24.73803,112337.6
2025-08-28 17:00:00,24.8376,112446.4
2025-08-28 18:00:00,24.98895,112393.6
2025-08-28 19:00:00,24.5025,111900.1
2025-08-28 20:00:00,24.57182,111941.2
2025-08-28 21:00:00,24.8861,112048.0
2025-08-28 22:00:00,25.2534,112399.9
2025-08-28 23:00:00,25.20181,112563.7
2025-08-29 00:00:00,24.67728,112203.4
2025-08-29 01:00:00,24.32025,111537.5
2025-08-29 02:00:00,24.28821,111485.2
2025-08-29 03:00:00,24.24912,111778.0
2025-08-29 04:00:00,24.10933,111512.2
2025-08-29 05:00:00,24.16049,111310.9
2025-08-29 06:00:00,23.93847,111292.5
2025-08-29 07:00:00,23.5486,110012.6
2025-08-29 08:00:00,23.38358,109632.4
2025-08-29 09:00:00,23.37407,109838.7
2025-08-29 10:00:00,23.46047,110012.6
2025-08-29 11:00:00,23.43474,110091.0
2025-08-29 12:00:00,23.72824,110734.4
2025-08-29 13:00:00,23.31743,109091.4
2025-08-29 14:00:00,23.37946,108197.8
2025-08-29 15:00:00,23.42374,108437.4
2025-08-29 16:00:00,23.42894,108762.6
2025-08-29 17:00:00,23.40061,108485.1
2025-08-29 18:00:00,23.15749,108167.3
2025-08-29 19:00:00,23.36047,108225.1
2025-08-29 20:00:00,23.27854,107788.0
2025-08-29 21:00:00,23.2879,108411.0
2025-08-29 22:00:00,23.40776,108350.0
2025-08-29 23:00:00,23.42458,108400.1
2025-08-30 00:00:00,23.3068,108298.2
2025-08-30 01:00:00,22.88568,107389.7
2025-08-30 02:00:00,22.95447,107832.3
2025-08-30 03:00:00,23.24479,108387.4
2025-08-30 04:00:00,23.27257,108486.5
2025-08-30 05:00:00,23.31002,108362.6
2025-08-30 06:00:00,23.4777,108281.2
2025-08-30 07:00:00,23.401,108499.9
2025-08-30 08:00:00,23.33,108549.0
2025-08-30 09:00:00,23.38014,108522.3
2025-08-30 10:00:00,23.39658,108474.2
2025-08-30 11:00:00,23.38601,108641.2
2025-08-30 12:00:00,23.14006,108609.7
2025-08-30 13:00:00,23.13013,108541.2
2025-08-30 14:00:00,23.20753,108662.5
2025-08-30 15:00:00,23.39577,108850.1
2025-08-30 16:00:00,23.37085,108816.3
2025-08-30 17:00:00,23.38292,108784.9
2025-08-30 18:00:00,23.35296,108748.4
2025-08-30 19:00:00,23.34544,108837.5
2025-08-30 20:00:00,23.35265,108657.0
2025-08-30 21:00:00,23.42431,108582.4
2025-08-30 22:00:00,23.40001,108520.0
2025-08-30 23:00:00,23.48799,108750.0
2025-08-31 00:00:00,23.78161,109350.0
2025-08-31 01:00:00,23.77243,109429.2
2025-08-31 02:00:00,23.75699,109246.0
2025-08-31 03:00:00,23.88701,109220.5
2025-08-31 04:00:00,23.81061,108785.9
2025-08-31 05:00:00,23.77883,108747.1
2025-08-31 06:00:00,23.70679,108740.6
2025-08-31 07:00:00,23.71614,108710.0
2025-08-31 08:00:00,23.87778,109012.5
2025-08-31 09:00:00,23.73811,108487.5
2025-08-31 10:00:00,23.66604,108560.5
2025-08-31 11:00:00,23.77622,108400.1
2025-08-31 12:00:00,24.01722,108320.1
2025-08-31 13:00:00,23.89386,108366.2
2025-08-31 14:00:00,23.65952,108456.8
2025-08-31 15:00:00,23.78908,108777.0
2025-08-31 16:00:00,23.71277,108926.9
2025-08-31 17:00:00,23.75467,108985.8
2025-08-31 18:00:00,23.84073,109149.5
2025-08-31 19:00:00,23.65505,108921.0
2025-08-31 20:00:00,23.64662,109106.2
2025-08-31 21:00:00,23.69,109061.0
2025-08-31 22:00:00,23.48255,108884.7
2025-08-31 23:00:00,23.19395,108250.0
2025-09-01 00:00:00,23.16254,108302.2
2025-09-01 01:00:00,23.26413,108111.0
2025-09-01 02:00:00,23.07743,107612.3
2025-09-01 03:00:00,23.0675,107664.1
2025-09-01 04:00:00,22.87924,107408.4
2025-09-01 05:00:00,22.8609,107894.1
2025-09-01 06:00:00,22.93256,108074.8
2025-09-01 07:00:00,23.59247,109355.0
2025-09-01 08:00:00,23.77904,109588.4
2025-09-01 09:00:00,23.57656,109490.7
2025-09-01 10:00:00,23.4281,108550.1
2025-09-01 11:00:00,23.2144,108805.8
2025-09-01 12:00:00,23.17909,109062.6
2025-09-01 13:00:00,22.97671,109047.2
2025-09-01 14:00:00,22.97375,109200.0
2025-09-01 15:00:00,22.7907,108745.0
2025-09-01 16:00:00,22.75965,108767.1
2025-09-01 17:00:00,22.59491,108917.4
2025-09-01 18:00:00,22.77,109204.7
2025-09-01 19:00:00,22.81201,109210.1
2025-09-01 20:00:00,22.44003,108800.0
2025-09-01 21:00:00,22.25233,107750.0
2025-09-01 22:00:00,22.34105,108459.3
2025-09-01 23:00:00,22.52016,109263.5
2025-09-02 00:00:00,22.408,109025.1
2025-09-02 01:00:00,22.69727,109362.5
2025-09-02 02:00:00,23.07999,110188.0
2025-09-02 03:00:00,23.14232,110350.1
2025-09-02 04:00:00,23.29078,110241.0
2025-09-02 05:00:00,23.34225,110243.4
2025-09-02 06:00:00,23.4264,110389.9
2025-09-02 07:00:00,23.22881,110182.9
2025-09-02 08:00:00,23.35347,110380.7
2025-09-02 09:00:00,23.39252,110375.0
2025-09-02 10:00:00,23.27476,110262.4
2025-09-02 11:00:00,23.0865,109737.1
2025-09-02 12:00:00,22.65102,108750.0
2025-09-02 13:00:00,23.39311,111150.1
2025-09-02 14:00:00,23.21381,111300.0
2025-09-02 15:00:00,22.82707,110753.3
2025-09-02 16:00:00,23.00277,110771.0
2025-09-02 17:00:00,23.03382,110915.1
2025-09-02 18:00:00,23.03874,110687.5
2025-09-02 19:00:00,23.02207,110792.7
2025-09-02 20:00:00,23.34947,111380.7
2025-09-02 21:00:00,23.45614,111207.3
2025-09-02 22:00:00,23.55001,111261.9
2025-09-02 23:00:00,23.47831,111196.9
2025-09-03 00:00:00,23.33049,111335.5
2025-09-03 01:00:00,23.51841,111195.5
2025-09-03 02:00:00,23.43281,111381.5
2025-09-03 03:00:00,23.42104,111078.1
2025-09-03 04:00:00,23.43107,111037.6
2025-09-03 05:00:00,23.29486,110712.9
2025-09-03 06:00:00,23.34763,110732.6
2025-09-03 07:00:00,23.29312,111046.5
2025-09-03 08:00:00,23.27215,111000.8
2025-09-03 09:00:00,23.45418,111247.2
2025-09-03 10:00:00,23.44262,111446.9
2025-09-03 11:00:00,23.5068,111490.1
2025-09-03 12:00:00,23.40934,111125.1
2025-09-03 13:00:00,23.575,111429.6
2025-09-03 14:00:00,23.73216,112281.5
2025-09-03 15:00:00,23.82326,112246.3
2025-09-03 16:00:00,23.696,111862.5
2025-09-03 17:00:00,23.75,112329.1
2025-09-03 18:00:00,23.71653,112016.5
2025-09-03 19:00:00,23.85131,112232.2
2025-09-03 20:00:00,23.74732,112220.6
2025-09-03 21:00:00,23.7832,112019.5
2025-09-03 22:00:00,23.74604,111983.9
2025-09-03 23:00:00,23.69276,111771.1
2025-09-04 00:00:00,23.87997,112192.1
2025-09-04 01:00:00,23.9254,111947.1
2025-09-04 02:00:00,23.59152,111526.4
2025-09-04 03:00:00,23.50837,111175.1
2025-09-04 04:00:00,23.473,111000.0
2025-09-04 05:00:00,23.28791,110689.6
2025-09-04 06:00:00,23.18101,110455.0
2025-09-04 07:00:00,23.29972,110512.9
2025-09-04 08:00:00,23.24909,110674.0
2025-09-04 09:00:00,23.22651,110841.4
2025-09-04 10:00:00,23.33327,110700.0
2025-09-04 11:00:00,23.30001,110837.6
2025-09-04 12:00:00,23.34277,110962.1
2025-09-04 13:00:00,23.1676,110526.4
2025-09-04 14:00:00,22.94277,109893.8
2025-09-04 15:00:00,22.48093,109525.2
2025-09-04 16:00:00,22.44444,109431.4
2025-09-04 17:00:00,22.46635,109812.5
2025-09-04 18:00:00,22.32283,110025.0
2025-09-04 19:00:00,22.2708,109846.7
2025-09-04 20:00:00,22.46423,110375.0
2025-09-04 21:00:00,22.50579,110528.0
2025-09-04 22:00:00,22.53835,111493.9
2025-09-04 23:00:00,22.32001,110744.3
2025-09-05 00:00:00,22.29476,110491.0
2025-09-05 01:00:00,22.40882,111063.2
2025-09-05 02:00:00,22.48112,111384.9
2025-09-05 03:00:00,22.48273,111308.5
2025-09-05 04:00:00,22.53586,111421.9
2025-09-05 05:00:00,22.62675,111576.8
2025-09-05 06:00:00,22.56678,111861.2
2025-09-05 07:00:00,23.08744,112974.6
2025-09-05 08:00:00,22.88581,112621.7
2025-09-05 09:00:00,22.81657,112303.5
2025-09-05 10:00:00,22.80815,112254.8
2025-09-05 11:00:00,22.82763,112320.0
2025-09-05 12:00:00,23.15,113209.4
2025-09-05 13:00:00,22.9775,113040.3
2025-09-05 14:00:00,22.2016,110565.7
2025-09-05 15:00:00,22.21885,110714.2
2025-09-05 16:00:00,22.2,110825.0
2025-09-05 17:00:00,22.13466,110549.9
2025-09-05 18:00:00,22.387,111169.9
2025-09-05 19:00:00,22.4612,111566.3
2025-09-05 20:00:00,22.5299,111610.9
2025-09-05 21:00:00,22.26927,110625.0
2025-09-05 22:00:00,22.40064,110863.1
2025-09-05 23:00:00,22.295,110647.8
2025-09-06 00:00:00,22.42808,110803.1
2025-09-06 01:00:00,22.45472,110839.9
2025-09-06 02:00:00,22.44836,111139.9
2025-09-06 03:00:00,22.42201,111053.2
2025-09-06 04:00:00,22.30001,110889.2
2025-09-06 05:00:00,22.15938,110727.1
2025-09-06 06:00:00,22.17472,110805.7
2025-09-06 07:00:00,22.18275,110825.1
2025-09-06 08:00:00,22.21921,110923.7
2025-09-06 09:00:00,22.13768,110764.4
2025-09-06 10:00:00,22.22813,110738.9
2025-09-06 11:00:00,22.27315,110778.9
2025-09-06 12:00:00,22.17336,110840.5
2025-09-06 13:00:00,22.18339,110898.0
2025-09-06 14:00:00,22.20013,110858.0
2025-09-06 15:00:00,22.0759,110442.0
2025-09-06 16:00:00,22.24643,110248.2
2025-09-06 17:00:00,22.069,110142.3
2025-09-06 18:00:00,22.0769,110240.6
2025-09-06 19:00:00,21.9014,110039.9
2025-09-06 20:00:00,22.05635,110171.9
2025-09-06 21:00:00,22.13952,110186.9
2025-09-06 22:00:00,22.2321,110150.6
2025-09-06 23:00:00,22.19583,110254.9
2025-09-07 00:00:00,22.28646,110319.9
2025-09-07 01:00:00,22.3469,110579.4
2025-09-07 02:00:00,22.3503,110687.6
2025-09-07 03:00:00,22.37483,110636.8
2025-09-07 04:00:00,22.45,110584.3
2025-09-07 05:00:00,22.3734,110694.6
2025-09-07 06:00:00,22.29029,110530.5
2025-09-07 07:00:00,22.27862,110752.9
2025-09-07 08:00:00,22.36728,111113.2
2025-09-07 09:00:00,22.24275,111063.2
2025-09-07 10:00:00,22.2689,111179.5
2025-09-07 11:00:00,22.39497,111227.6
2025-09-07 12:00:00,22.26044,111101.7
2025-09-07 13:00:00,22.3355,111203.3
2025-09-07 14:00:00,22.36699,111119.8
2025-09-07 15:00:00,22.40361,111309.7
2025-09-07 16:00:00,22.29651,111197.4
2025-09-07 17:00:00,22.2023,110964.2
2025-09-07 18:00:00,22.16,111044.2
2025-09-07 19:00:00,22.20992,111222.0
2025-09-07 20:00:00,22.27963,111335.1
2025-09-07 21:00:00,22.26252,111100.1
2025-09-07 22:00:00,22.49565,111229.0
2025-09-07 23:00:00,22.46623,111152.8
2025-09-08 00:00:00,22.38351,110856.9
2025-09-08 01:00:00,22.28638,110867.6
2025-09-08 02:00:00,22.53576,111184.8
2025-09-08 03:00:00,22.57917,111043.4
2025-09-08 04:00:00,22.47264,110945.1
2025-09-08 05:00:00,22.48821,110969.9
2025-09-08 06:00:00,22.40382,111121.8
2025-09-08 07:00:00,22.40318,111280.4
2025-09-08 08:00:00,22.54901,111619.2
2025-09-08 09:00:00,22.87572,112009.1
2025-09-08 10:00:00,23.13839,112015.5
2025-09-08 11:00:00,22.97636,112079.3
2025-09-08 12:00:00,23.1199,112037.6
2025-09-08 13:00:00,22.90992,111903.0
2025-09-08 14:00:00,23.10363,112607.5
2025-09-08 15:00:00,23.20199,112590.0
2025-09-08 16:00:00,23.07079,112396.7
2025-09-08 17:00:00,22.99819,112201.3
2025-09-08 18:00:00,23.1137,112479.0
2025-09-08 19:00:00,22.94421,112014.8
2025-09-08 20:00:00,22.91157,112022.5
2025-09-08 21:00:00,23.1092,112329.8
2025-09-08 22:00:00,23.05522,112285.5
2025-09-08 23:00:00,23.03808,112050.1
2025-09-09 00:00:00,23.23132,111680.1
2025-09-09 01:00:00,23.03487,111422.4
2025-09-09 02:00:00,22.88477,111304.6
2025-09-09 03:00:00,23.18053,111739.8
2025-09-09 04:00:00,23.23281,112012.9
2025-09-09 05:00:00,23.29498,112237.9
2025-09-09 06:00:00,23.63842,113017.4
2025-09-09 07:00:00,23.655,113010.3
2025-09-09 08:00:00,23.67059,112919.6
2025-09-09 09:00:00,23.65096,112942.4
2025-09-09 10:00:00,23.63914,112714.5
2025-09-09 11:00:00,23.52136,112507.6
2025-09-09 12:00:00,23.68168,112655.7
2025-09-09 13:00:00,23.60935,112766.4
2025-09-09 14:00:00,23.18217,111823.7
2025-09-09 15:00:00,22.93433,110888.4
2025-09-09 16:00:00,22.97869,110968.0
2025-09-09 17:00:00,22.9587,111037.2
2025-09-09 18:00:00,22.98927,111176.5
2025-09-09 19:00:00,23.08499,111348.3
2025-09-09 20:00:00,23.1061,111486.1
2025-09-09 21:00:00,22.99832,111309.1
2025-09-09 22:00:00,23.1044,111549.9
2025-09-09 23:00:00,23.04782,111541.0
2025-09-10 00:00:00,22.91142,110987.6
2025-09-10 01:00:00,23.05155,110959.8
2025-09-10 02:00:00,23.3414,111391.9
2025-09-10 03:00:00,23.38801,111477.8
2025-09-10 04:00:00,23.28951,111512.7
2025-09-10 05:00:00,23.36872,111507.8
2025-09-10 06:00:00,23.55368,111815.9
2025-09-10 07:00:00,23.45753,112531.6
2025-09-10 08:00:00,23.42993,112378.2
2025-09-10 09:00:00,23.3821,112277.5
2025-09-10 10:00:00,23.35822,112286.0
2025-09-10 11:00:00,23.37734,112229.9
2025-09-10 12:00:00,23.62,113348.9
2025-09-10 13:00:00,23.77283,113977.5
2025-09-10 14:00:00,23.6301,113877.0
2025-09-10 15:00:00,23.67773,113892.2
2025-09-10 16:00:00,23.62914,113775.5
2025-09-10 17:00:00,23.61076,113782.8
2025-09-10 18:00:00,23.52026,113630.0
2025-09-10 19:00:00,23.32564,113604.6
2025-09-10 20:00:00,23.34765,113643.5
2025-09-10 21:00:00,23.55374,113860.7
2025-09-10 22:00:00,23.57268,113869.8
2025-09-10 23:00:00,23.56414,113952.8
2025-09-11 00:00:00,23.66999,113906.9
2025-09-11 01:00:00,23.7334,113930.0
2025-09-11 02:00:00,23.71938,113866.7
2025-09-11 03:00:00,23.8074,114434.0
2025-09-11 04:00:00,23.78101,114141.2
2025-09-11 05:00:00,23.77653,114320.6
2025-09-11 06:00:00,23.85024,114436.0
2025-09-11 07:00:00,23.82992,114112.5
2025-09-11 08:00:00,23.83553,114086.7
2025-09-11 09:00:00,23.758,113871.2
2025-09-11 10:00:00,23.76187,114112.2
2025-09-11 11:00:00,23.77219,113990.8
2025-09-11 12:00:00,23.73622,113980.6
2025-09-11 13:00:00,23.784,114650.1
2025-09-11 14:00:00,23.6492,114495.4
2025-09-11 15:00:00,23.526,114222.4
2025-09-11 16:00:00,23.60844,114537.8
2025-09-11 17:00:00,23.72359,114571.7
2025-09-11 18:00:00,23.795,114284.5
2025-09-11 19:00:00,23.9794,114499.9
2025-09-11 20:00:00,24.18552,114396.5
2025-09-11 21:00:00,24.17203,114500.0
2025-09-11 22:00:00,24.4,115184.2
2025-09-11 23:00:00,24.4871,115500.0
2025-09-12 00:00:00,24.64805,115929.7
2025-09-12 01:00:00,24.42001,115450.1
2025-09-12 02:00:00,24.63827,115392.9
2025-09-12 03:00:00,24.70018,115280.9
2025-09-12 04:00:00,24.69742,115419.2
2025-09-12 05:00:00,24.78185,115660.1
2025-09-12 06:00:00,24.66609,115322.6
2025-09-12 07:00:00,24.53685,115115.5
2025-09-12 08:00:00,24.44,115045.0
2025-09-12 09:00:00,24.49094,115007.8
2025-09-12 10:00:00,24.39923,115000.0
2025-09-12 11:00:00,24.31702,114947.0
2025-09-12 12:00:00,24.37337,115179.2
2025-09-12 13:00:00,24.42039,115207.9
2025-09-12 14:00:00,24.57737,115295.9
2025-09-12 15:00:00,24.52877,115170.1
2025-09-12 16:00:00,24.59747,115489.9
2025-09-12 17:00:00,24.81814,115868.9
2025-09-12 18:00:00,24.98457,116506.8
2025-09-12 19:00:00,25.15252,116724.8
2025-09-12 20:00:00,25.21671,116275.2
2025-09-12 21:00:00,24.95601,115920.0
2025-09-12 22:00:00,25.15295,116093.7
2025-09-12 23:00:00,25.1544,116111.7
2025-09-13 00:00:00,25.10121,116313.9
2025-09-13 01:00:00,25.0226,115781.9
2025-09-13 02:00:00,25.04693,115924.6
2025-09-13 03:00:00,25.25698,115969.8
2025-09-13 04:00:00,25.14121,115800.1
2025-09-13 05:00:00,25.06,115780.1
2025-09-13 06:00:00,25.1424,115760.1
2025-09-13 07:00:00,25.17962,115880.0
2025-09-13 08:00:00,25.43693,116027.0
2025-09-13 09:00:00,25.53384,116004.2
2025-09-13 10:00:00,25.28234,115979.8
2025-09-13 11:00:00,25.30878,116019.8
2025-09-13 12:00:00,25.34313,116081.8
2025-09-13 13:00:00,25.03933,115821.5
2025-09-13 14:00:00,24.98614,115874.9
2025-09-13 15:00:00,24.82204,115789.9
2025-09-13 16:00:00,24.63415,115392.0
2025-09-13 17:00:00,24.79031,115590.0
2025-09-13 18:00:00,24.75503,115676.3
2025-09-13 19:00:00,24.77026,115831.5
2025-09-13 20:00:00,24.94176,115963.2
2025-09-13 21:00:00,24.84946,115899.8
2025-09-13 22:00:00,24.84338,115910.3
2025-09-13 23:00:00,24.8999,115949.1
2025-09-14 00:00:00,24.85118,115971.7
2025-09-14 01:00:00,24.87764,115985.0
2025-09-14 02:00:00,24.91254,115899.9
2025-09-14 03:00:00,24.66787,115750.1
2025-09-14 04:00:00,24.6643,115759.9
2025-09-14 05:00:00,24.85911,115923.5
2025-09-14 06:00:00,24.72612,115769.8
2025-09-14 07:00:00,24.61896,115809.8
2025-09-14 08:00:00,24.60001,115989.0
2025-09-14 09:00:00,24.67608,116097.9
2025-09-14 10:00:00,24.65355,116036.8
2025-09-14 11:00:00,24.35999,115836.5
2025-09-14 12:00:00,24.30872,115779.9
2025-09-14 13:00:00,24.15532,115357.0
2025-09-14 14:00:00,23.99448,115450.0
2025-09-14 15:00:00,24.01955,115281.1
2025-09-14 16:00:00,24.1,115515.0
2025-09-14 17:00:00,24.23001,115625.5
2025-09-14 18:00:00,24.10501,115421.0
2025-09-14 19:00:00,24.15608,115625.5
2025-09-14 20:00:00,24.24597,115850.1
2025-09-14 21:00:00,24.3032,116066.5
2025-09-14 22:00:00,24.35767,116042.9
2025-09-14 23:00:00,24.14341,115390.6
2025-09-15 00:00:00,24.10032,115085.9
2025-09-15 01:00:00,24.15584,115214.8
2025-09-15 02:00:00,24.10978,115409.8
2025-09-15 03:00:00,24.31315,115486.0
2025-09-15 04:00:00,24.25615,116084.8
2025-09-15 05:00:00,24.42401,116529.8
2025-09-15 06:00:00,24.11939,116090.0
2025-09-15 07:00:00,23.86641,115840.3
2025-09-15 08:00:00,23.24482,114846.0
2025-09-15 09:00:00,23.41065,114930.3
2025-09-15 10:00:00,23.4086,114869.0
2025-09-15 11:00:00,23.43421,115075.0
2025-09-15 12:00:00,23.25327,114755.3
2025-09-15 13:00:00,23.33592,114675.1
2025-09-15 14:00:00,23.23607,114703.6
2025-09-15 15:00:00,23.17715,114917.2
2025-09-15 16:00:00,23.07193,114630.2
2025-09-15 17:00:00,23.26001,115075.0
2025-09-15 18:00:00,23.34319,115288.9
2025-09-15 19:00:00,23.35033,115283.3
2025-09-15 20:00:00,23.58282,115318.2
2025-09-15 21:00:00,23.82958,115479.9
2025-09-15 22:00:00,23.64421,115289.8
2025-09-15 23:00:00,23.58382,115374.9
2025-09-16 00:00:00,23.50001,115051.2
2025-09-16 01:00:00,23.43379,115093.7
2025-09-16 02:00:00,23.46843,115055.7
2025-09-16 03:00:00,23.37543,115399.8
2025-09-16 04:00:00,23.36088,115511.0
2025-09-16 05:00:00,23.5402,115894.9
2025-09-16 06:00:00,23.40938,115776.1
2025-09-16 07:00:00,23.46842,115807.4
2025-09-16 08:00:00,23.66039,115689.4
2025-09-16 09:00:00,23.72703,115513.7
2025-09-16 10:00:00,23.61284,115400.0
2025-09-16 11:00:00,23.64036,115349.6
2025-09-16 12:00:00,23.56906,115448.9
2025-09-16 13:00:00,23.49421,115167.5
2025-09-16 14:00:00,23.37559,115275.0
2025-09-16 15:00:00,23.46363,115885.6
2025-09-16 16:00:00,23.46146,116008.0
2025-09-16 17:00:00,23.56478,116554.8
2025-09-16 18:00:00,23.49842,116438.8
2025-09-16 19:00:00,23.589,116813.1
2025-09-16 20:00:00,23.595,116899.9
2025-09-16 21:00:00,23.69998,116881.2
2025-09-16 22:00:00,23.62021,116884.2
2025-09-16 23:00:00,23.4925,116764.2
2025-09-17 00:00:00,23.53954,116669.0
2025-09-17 01:00:00,23.46076,116707.7
2025-09-17 02:00:00,23.50001,116804.5
2025-09-17 03:00:00,23.31662,116488.2
2025-09-17 04:00:00,23.27473,116349.1
2025-09-17 05:00:00,23.42523,117186.4
2025-09-17 06:00:00,23.5955,117238.9
2025-09-17 07:00:00,23.56935,117234.4
2025-09-17 08:00:00,23.34609,116900.1
2025-09-17 09:00:00,23.2558,116605.1
2025-09-17 10:00:00,23.13228,116351.7
2025-09-17 11:00:00,23.11,116300.1
2025-09-17 12:00:00,22.99276,116281.6
2025-09-17 13:00:00,22.97166,116158.8
2025-09-17 14:00:00,22.90152,115664.2
2025-09-17 15:00:00,22.9688,115898.9
2025-09-17 16:00:00,23.08745,115673.8
2025-09-17 17:00:00,22.91245,115614.2
2025-09-17 18:00:00,22.93,115247.6
2025-09-17 19:00:00,23.45717,115675.1
2025-09-17 20:00:00,23.42554,115645.1
2025-09-17 21:00:00,23.68065,116057.0
2025-09-17 22:00:00,24.08777,116583.1
2025-09-17 23:00:00,24.00072,116469.0
2025-09-18 00:00:00,23.89087,116322.0
2025-09-18 01:00:00,24.02,116724.8
2025-09-18 02:00:00,23.99675,116955.0
2025-09-18 03:00:00,24.11147,117600.5
2025-09-18 04:00:00,24.08115,117562.4
2025-09-18 05:00:00,23.92857,117216.0
2025-09-18 06:00:00,23.82617,117045.3
2025-09-18 07:00:00,23.99288,117169.0
2025-09-18 08:00:00,24.24,117248.1
2025-09-18 09:00:00,24.27837,117299.9
2025-09-18 10:00:00,24.208,117149.4
2025-09-18 11:00:00,24.19422,117100.1
2025-09-18 12:00:00,24.32,117175.1
2025-09-18 13:00:00,24.34751,117420.0
2025-09-18 14:00:00,24.3483,117679.3
2025-09-18 15:00:00,24.4938,117687.6
2025-09-18 16:00:00,24.42765,117625.0
2025-09-18 17:00:00,24.56696,117560.0
2025-09-18 18:00:00,24.58839,117880.1
2025-09-18 19:00:00,24.53304,117501.1
2025-09-18 20:00:00,24.5948,117599.2
2025-09-18 21:00:00,24.58544,117429.5
2025-09-18 22:00:00,24.67012,117172.3
2025-09-18 23:00:00,24.62936,117135.7
2025-09-19 00:00:00,24.71075,117432.7
2025-09-19 01:00:00,24.78181,117281.5
