timestamp,ADA_close,LINK_close
2025-08-28 02:00:00,0.852901,23.7077
2025-08-28 03:00:00,0.859164,23.90599
2025-08-28 04:00:00,0.871385,24.22407
2025-08-28 05:00:00,0.87,24.22143
2025-08-28 06:00:00,0.87031,24.24988
2025-08-28 07:00:00,0.870311,24.24988
2025-08-28 08:00:00,0.879393,24.43
2025-08-28 09:00:00,0.879393,24.43
2025-08-28 10:00:00,0.869051,23.81391
2025-08-28 11:00:00,0.867371,23.87175
2025-08-28 12:00:00,0.869518,24.00109
2025-08-28 13:00:00,0.868146,25.80883
2025-08-28 14:00:00,0.870746,25.52412
2025-08-28 15:00:00,0.858453,24.78582
2025-08-28 16:00:00,0.847584,24.73803
2025-08-28 17:00:00,0.852013,24.8376
2025-08-28 18:00:00,0.853248,24.98895
2025-08-28 19:00:00,0.84355,24.5025
2025-08-28 20:00:00,0.845519,24.57182
2025-08-28 21:00:00,0.849861,24.8861
2025-08-28 22:00:00,0.860436,25.2534
2025-08-28 23:00:00,0.858112,25.20181
2025-08-29 00:00:00,0.854924,24.67728
2025-08-29 01:00:00,0.842869,24.32025
2025-08-29 02:00:00,0.849699,24.28821
2025-08-29 03:00:00,0.853469,24.24912
2025-08-29 04:00:00,0.847979,24.10933
2025-08-29 05:00:00,0.844944,24.16049
2025-08-29 06:00:00,0.840007,23.93847
2025-08-29 07:00:00,0.827619,23.5486
2025-08-29 08:00:00,0.819519,23.38358
2025-08-29 09:00:00,0.823351,23.37407
2025-08-29 10:00:00,0.825912,23.46047
2025-08-29 11:00:00,0.823667,23.43474
2025-08-29 12:00:00,0.839505,23.72824
2025-08-29 13:00:00,0.826835,23.31743
2025-08-29 14:00:00,0.826032,23.37946
2025-08-29 15:00:00,0.825805,23.42374
2025-08-29 16:00:00,0.820484,23.42894
2025-08-29 17:00:00,0.817901,23.40061
2025-08-29 18:00:00,0.813553,23.15749
2025-08-29 19:00:00,0.82088,23.36047
2025-08-29 20:00:00,0.813605,23.27854
2025-08-29 21:00:00,0.823873,23.2879
2025-08-29 22:00:00,0.824472,23.40776
2025-08-29 23:00:00,0.82638,23.42458
2025-08-30 00:00:00,0.826396,23.3068
2025-08-30 01:00:00,0.813001,22.88568
2025-08-30 02:00:00,0.82274,22.95447
2025-08-30 03:00:00,0.833812,23.24479
2025-08-30 04:00:00,0.831701,23.27257
2025-08-30 05:00:00,0.8342,23.31002
2025-08-30 06:00:00,0.836228,23.4777
2025-08-30 07:00:00,0.836646,23.401
2025-08-30 08:00:00,0.834823,23.33
2025-08-30 09:00:00,0.831421,23.38014
2025-08-30 10:00:00,0.829413,23.39658
2025-08-30 11:00:00,0.827501,23.38601
2025-08-30 12:00:00,0.812893,23.14006
2025-08-30 13:00:00,0.813069,23.13013
2025-08-30 14:00:00,0.815851,23.20753
2025-08-30 15:00:00,0.823019,23.39577
2025-08-30 16:00:00,0.82,23.37085
2025-08-30 17:00:00,0.818673,23.38292
2025-08-30 18:00:00,0.817017,23.35296
2025-08-30 19:00:00,0.81983,23.34544
2025-08-30 20:00:00,0.818875,23.35265
2025-08-30 21:00:00,0.819822,23.42431
2025-08-30 22:00:00,0.82044,23.40001
2025-08-30 23:00:00,0.821876,23.48799
2025-08-31 00:00:00,0.83423,23.78161
2025-08-31 01:00:00,0.836402,23.77243
2025-08-31 02:00:00,0.83327,23.75699
2025-08-31 03:00:00,0.836955,23.88701
2025-08-31 04:00:00,0.832715,23.81061
2025-08-31 05:00:00,0.830229,23.77883
2025-08-31 06:00:00,0.826226,23.70679
2025-08-31 07:00:00,0.826292,23.71614
2025-08-31 08:00:00,0.831484,23.87778
2025-08-31 09:00:00,0.825402,23.73811
2025-08-31 10:00:00,0.821188,23.66604
2025-08-31 11:00:00,0.823456,23.77622
2025-08-31 12:00:00,0.822866,24.01722
2025-08-31 13:00:00,0.821072,23.89386
2025-08-31 14:00:00,0.821105,23.65952
2025-08-31 15:00:00,0.827032,23.78908
2025-08-31 16:00:00,0.823686,23.71277
2025-08-31 17:00:00,0.822026,23.75467
2025-08-31 18:00:00,0.827283,23.84073
2025-08-31 19:00:00,0.821801,23.65505
2025-08-31 20:00:00,0.828256,23.64662
2025-08-31 21:00:00,0.826181,23.69
2025-08-31 22:00:00,0.820782,23.48255
2025-08-31 23:00:00,0.811246,23.19395
2025-09-01 00:00:00,0.806285,23.16254
2025-09-01 01:00:00,0.810877,23.26413
2025-09-01 02:00:00,0.802983,23.07743
2025-09-01 03:00:00,0.809819,23.0675
2025-09-01 04:00:00,0.80071,22.87924
2025-09-01 05:00:00,0.80374,22.8609
2025-09-01 06:00:00,0.80266,22.93256
2025-09-01 07:00:00,0.838259,23.59247
2025-09-01 08:00:00,0.841235,23.77904
2025-09-01 09:00:00,0.835092,23.57656
2025-09-01 10:00:00,0.828243,23.4281
2025-09-01 11:00:00,0.820199,23.2144
2025-09-01 12:00:00,0.818733,23.17909
2025-09-01 13:00:00,0.814328,22.97671
2025-09-01 14:00:00,0.814672,22.97375
2025-09-01 15:00:00,0.809518,22.7907
2025-09-01 16:00:00,0.806372,22.75965
2025-09-01 17:00:00,0.803501,22.59491
2025-09-01 18:00:00,0.809729,22.77
2025-09-01 19:00:00,0.811447,22.81201
2025-09-01 20:00:00,0.795051,22.44003
2025-09-01 21:00:00,0.78909,22.25233
2025-09-01 22:00:00,0.791887,22.34105
2025-09-01 23:00:00,0.800713,22.52016
2025-09-02 00:00:00,0.801033,22.408
2025-09-02 01:00:00,0.80526,22.69727
2025-09-02 02:00:00,0.817,23.07999
2025-09-02 03:00:00,0.817189,23.14232
2025-09-02 04:00:00,0.816708,23.29078
2025-09-02 05:00:00,0.820427,23.34225
2025-09-02 06:00:00,0.821687,23.4264
2025-09-02 07:00:00,0.817052,23.22881
2025-09-02 08:00:00,0.823612,23.35347
2025-09-02 09:00:00,0.821938,23.39252
2025-09-02 10:00:00,0.821133,23.27476
2025-09-02 11:00:00,0.816574,23.0865
2025-09-02 12:00:00,0.801564,22.65102
2025-09-02 13:00:00,0.8247,23.39311
2025-09-02 14:00:00,0.822723,23.21381
2025-09-02 15:00:00,0.808536,22.82707
2025-09-02 16:00:00,0.812152,23.00277
2025-09-02 17:00:00,0.818216,23.03382
2025-09-02 18:00:00,0.818232,23.03874
2025-09-02 19:00:00,0.820301,23.02207
2025-09-02 20:00:00,0.829194,23.34947
2025-09-02 21:00:00,0.831621,23.45614
2025-09-02 22:00:00,0.834019,23.55001
2025-09-02 23:00:00,0.834904,23.47831
2025-09-03 00:00:00,0.8312,23.33049
2025-09-03 01:00:00,0.836743,23.51841
2025-09-03 02:00:00,0.839402,23.43281
2025-09-03 03:00:00,0.83417,23.42104
2025-09-03 04:00:00,0.835332,23.43107
2025-09-03 05:00:00,0.830337,23.29486
2025-09-03 06:00:00,0.828801,23.34763
2025-09-03 07:00:00,0.829631,23.29312
2025-09-03 08:00:00,0.830026,23.27215
2025-09-03 09:00:00,0.833858,23.45418
2025-09-03 10:00:00,0.832607,23.44262
2025-09-03 11:00:00,0.832663,23.5068
2025-09-03 12:00:00,0.830541,23.40934
2025-09-03 13:00:00,0.834139,23.575
2025-09-03 14:00:00,0.839776,23.73216
2025-09-03 15:00:00,0.840765,23.82326
2025-09-03 16:00:00,0.836062,23.696
2025-09-03 17:00:00,0.840214,23.75
2025-09-03 18:00:00,0.837704,23.71653
2025-09-03 19:00:00,0.841164,23.85131
2025-09-03 20:00:00,0.840407,23.74732
2025-09-03 21:00:00,0.840759,23.7832
2025-09-03 22:00:00,0.839023,23.74604
2025-09-03 23:00:00,0.83619,23.69276
2025-09-04 00:00:00,0.839853,23.87997
2025-09-04 01:00:00,0.835548,23.9254
2025-09-04 02:00:00,0.8293,23.59152
2025-09-04 03:00:00,0.824,23.50837
2025-09-04 04:00:00,0.824108,23.473
2025-09-04 05:00:00,0.819642,23.28791
2025-09-04 06:00:00,0.814905,23.18101
2025-09-04 07:00:00,0.818186,23.29972
2025-09-04 08:00:00,0.816531,23.24909
2025-09-04 09:00:00,0.819788,23.22651
2025-09-04 10:00:00,0.820581,23.33327
2025-09-04 11:00:00,0.818026,23.30001
2025-09-04 12:00:00,0.819041,23.34277
2025-09-04 13:00:00,0.815435,23.1676
2025-09-04 14:00:00,0.810689,22.94277
2025-09-04 15:00:00,0.808114,22.48093
2025-09-04 16:00:00,0.808983,22.44444
2025-09-04 17:00:00,0.808082,22.46635
2025-09-04 18:00:00,0.805923,22.32283
2025-09-04 19:00:00,0.804367,22.2708
2025-09-04 20:00:00,0.80924,22.46423
2025-09-04 21:00:00,0.811797,22.50579
2025-09-04 22:00:00,0.817377,22.53835
2025-09-04 23:00:00,0.809405,22.32001
2025-09-05 00:00:00,0.805955,22.29476
2025-09-05 01:00:00,0.814359,22.40882
2025-09-05 02:00:00,0.817369,22.48112
2025-09-05 03:00:00,0.817375,22.48273
2025-09-05 04:00:00,0.819468,22.53586
2025-09-05 05:00:00,0.816718,22.62675
2025-09-05 06:00:00,0.819885,22.56678
2025-09-05 07:00:00,0.82996,23.08744
2025-09-05 08:00:00,0.826675,22.88581
2025-09-05 09:00:00,0.827902,22.81657
2025-09-05 10:00:00,0.828,22.80815
2025-09-05 11:00:00,0.831446,22.82763
2025-09-05 12:00:00,0.844901,23.15
2025-09-05 13:00:00,0.843261,22.9775
2025-09-05 14:00:00,0.821849,22.2016
2025-09-05 15:00:00,0.824351,22.21885
2025-09-05 16:00:00,0.827488,22.2
2025-09-05 17:00:00,0.821907,22.13466
2025-09-05 18:00:00,0.831867,22.387
2025-09-05 19:00:00,0.835105,22.4612
2025-09-05 20:00:00,0.837911,22.5299
2025-09-05 21:00:00,0.830515,22.26927
2025-09-05 22:00:00,0.833757,22.40064
2025-09-05 23:00:00,0.830352,22.295
2025-09-06 00:00:00,0.834013,22.42808
2025-09-06 01:00:00,0.831335,22.45472
2025-09-06 02:00:00,0.833219,22.44836
2025-09-06 03:00:00,0.832999,22.42201
2025-09-06 04:00:00,0.828779,22.30001
2025-09-06 05:00:00,0.824608,22.15938
2025-09-06 06:00:00,0.824221,22.17472
2025-09-06 07:00:00,0.8247,22.18275
2025-09-06 08:00:00,0.824347,22.21921
2025-09-06 09:00:00,0.820714,22.13768
2025-09-06 10:00:00,0.821993,22.22813
2025-09-06 11:00:00,0.822821,22.27315
2025-09-06 12:00:00,0.824095,22.17336
2025-09-06 13:00:00,0.824212,22.18339
2025-09-06 14:00:00,0.82574,22.20013
2025-09-06 15:00:00,0.822489,22.0759
2025-09-06 16:00:00,0.823127,22.24643
2025-09-06 17:00:00,0.819425,22.069
2025-09-06 18:00:00,0.820528,22.0769
2025-09-06 19:00:00,0.814988,21.9014
2025-09-06 20:00:00,0.819489,22.05635
2025-09-06 21:00:00,0.819692,22.13952
2025-09-06 22:00:00,0.818007,22.2321
2025-09-06 23:00:00,0.818218,22.19583
2025-09-07 00:00:00,0.821525,22.28646
2025-09-07 01:00:00,0.824091,22.3469
2025-09-07 02:00:00,0.824986,22.3503
2025-09-07 03:00:00,0.828412,22.37483
2025-09-07 04:00:00,0.826449,22.45
2025-09-07 05:00:00,0.827,22.3734
2025-09-07 06:00:00,0.825609,22.29029
2025-09-07 07:00:00,0.826086,22.27862
2025-09-07 08:00:00,0.828756,22.36728
2025-09-07 09:00:00,0.826818,22.24275
2025-09-07 10:00:00,0.828727,22.2689
2025-09-07 11:00:00,0.832158,22.39497
2025-09-07 12:00:00,0.829584,22.26044
2025-09-07 13:00:00,0.830305,22.3355
2025-09-07 14:00:00,0.833701,22.36699
2025-09-07 15:00:00,0.834091,22.40361
2025-09-07 16:00:00,0.830117,22.29651
2025-09-07 17:00:00,0.827587,22.2023
2025-09-07 18:00:00,0.825333,22.16
2025-09-07 19:00:00,0.828636,22.20992
2025-09-07 20:00:00,0.831839,22.27963
2025-09-07 21:00:00,0.829419,22.26252
2025-09-07 22:00:00,0.8351,22.49565
2025-09-07 23:00:00,0.835054,22.46623
2025-09-08 00:00:00,0.832519,22.38351
2025-09-08 01:00:00,0.833458,22.28638
2025-09-08 02:00:00,0.840641,22.53576
2025-09-08 03:00:00,0.840769,22.57917
2025-09-08 04:00:00,0.837617,22.47264
2025-09-08 05:00:00,0.838261,22.48821
2025-09-08 06:00:00,0.840275,22.40382
2025-09-08 07:00:00,0.841883,22.40318
2025-09-08 08:00:00,0.845602,22.54901
2025-09-08 09:00:00,0.84825,22.87572
2025-09-08 10:00:00,0.854454,23.13839
2025-09-08 11:00:00,0.852133,22.97636
2025-09-08 12:00:00,0.855555,23.1199
2025-09-08 13:00:00,0.855789,22.90992
2025-09-08 14:00:00,0.863401,23.10363
2025-09-08 15:00:00,0.865466,23.20199
2025-09-08 16:00:00,0.861351,23.07079
2025-09-08 17:00:00,0.861177,22.99819
2025-09-08 18:00:00,0.867871,23.1137
2025-09-08 19:00:00,0.861184,22.94421
2025-09-08 20:00:00,0.860886,22.91157
2025-09-08 21:00:00,0.866025,23.1092
2025-09-08 22:00:00,0.866,23.05522
2025-09-08 23:00:00,0.865126,23.03808
2025-09-09 00:00:00,0.869524,23.23132
2025-09-09 01:00:00,0.865425,23.03487
2025-09-09 02:00:00,0.857617,22.88477
2025-09-09 03:00:00,0.867867,23.18053
2025-09-09 04:00:00,0.867086,23.23281
2025-09-09 05:00:00,0.868692,23.29498
2025-09-09 06:00:00,0.882545,23.63842
2025-09-09 07:00:00,0.888079,23.655
2025-09-09 08:00:00,0.88967,23.67059
2025-09-09 09:00:00,0.887686,23.65096
2025-09-09 10:00:00,0.882944,23.63914
2025-09-09 11:00:00,0.884002,23.52136
2025-09-09 12:00:00,0.882732,23.68168
2025-09-09 13:00:00,0.883861,23.60935
2025-09-09 14:00:00,0.867595,23.18217
2025-09-09 15:00:00,0.857596,22.93433
2025-09-09 16:00:00,0.860131,22.97869
2025-09-09 17:00:00,0.861434,22.9587
2025-09-09 18:00:00,0.862934,22.98927
2025-09-09 19:00:00,0.862213,23.08499
2025-09-09 20:00:00,0.863783,23.1061
2025-09-09 21:00:00,0.862467,22.99832
2025-09-09 22:00:00,0.866644,23.1044
2025-09-09 23:00:00,0.864755,23.04782
2025-09-10 00:00:00,0.860722,22.91142
2025-09-10 01:00:00,0.866911,23.05155
2025-09-10 02:00:00,0.876753,23.3414
2025-09-10 03:00:00,0.87785,23.38801
2025-09-10 04:00:00,0.874098,23.28951
2025-09-10 05:00:00,0.872207,23.36872
2025-09-10 06:00:00,0.875901,23.55368
2025-09-10 07:00:00,0.880877,23.45753
2025-09-10 08:00:00,0.878045,23.42993
2025-09-10 09:00:00,0.876425,23.3821
2025-09-10 10:00:00,0.87313,23.35822
2025-09-10 11:00:00,0.87499,23.37734
2025-09-10 12:00:00,0.886443,23.62
2025-09-10 13:00:00,0.891753,23.77283
2025-09-10 14:00:00,0.887598,23.6301
2025-09-10 15:00:00,0.887535,23.67773
2025-09-10 16:00:00,0.89076,23.62914
2025-09-10 17:00:00,0.887925,23.61076
2025-09-10 18:00:00,0.883202,23.52026
2025-09-10 19:00:00,0.87683,23.32564
2025-09-10 20:00:00,0.879274,23.34765
2025-09-10 21:00:00,0.885828,23.55374
2025-09-10 22:00:00,0.88695,23.57268
2025-09-10 23:00:00,0.884999,23.56414
2025-09-11 00:00:00,0.885502,23.66999
2025-09-11 01:00:00,0.88882,23.7334
2025-09-11 02:00:00,0.88907,23.71938
2025-09-11 03:00:00,0.894,23.8074
2025-09-11 04:00:00,0.890101,23.78101
2025-09-11 05:00:00,0.887053,23.77653
2025-09-11 06:00:00,0.888301,23.85024
2025-09-11 07:00:00,0.887236,23.82992
2025-09-11 08:00:00,0.88629,23.83553
2025-09-11 09:00:00,0.885274,23.758
2025-09-11 10:00:00,0.89053,23.76187
2025-09-11 11:00:00,0.883115,23.77219
2025-09-11 12:00:00,0.881077,23.73622
2025-09-11 13:00:00,0.882856,23.784
2025-09-11 14:00:00,0.875584,23.6492
2025-09-11 15:00:00,0.876983,23.526
2025-09-11 16:00:00,0.879237,23.60844
2025-09-11 17:00:00,0.88206,23.72359
2025-09-11 18:00:00,0.880819,23.795
2025-09-11 19:00:00,0.881901,23.9794
2025-09-11 20:00:00,0.882509,24.18552
2025-09-11 21:00:00,0.884436,24.17203
2025-09-11 22:00:00,0.891101,24.4
2025-09-11 23:00:00,0.894051,24.4871
2025-09-12 00:00:00,0.90329,24.64805
2025-09-12 01:00:00,0.898692,24.42001
2025-09-12 02:00:00,0.902499,24.63827
2025-09-12 03:00:00,0.901189,24.70018
2025-09-12 04:00:00,0.904101,24.69742
2025-09-12 05:00:00,0.906122,24.78185
2025-09-12 06:00:00,0.901087,24.66609
2025-09-12 07:00:00,0.899,24.53685
2025-09-12 08:00:00,0.896043,24.44
2025-09-12 09:00:00,0.89314,24.49094
2025-09-12 10:00:00,0.892104,24.39923
2025-09-12 11:00:00,0.888201,24.31702
2025-09-12 12:00:00,0.891011,24.37337
2025-09-12 13:00:00,0.888509,24.42039
2025-09-12 14:00:00,0.891827,24.57737
2025-09-12 15:00:00,0.894407,24.52877
2025-09-12 16:00:00,0.900255,24.59747
2025-09-12 17:00:00,0.903433,24.81814
2025-09-12 18:00:00,0.904499,24.98457
2025-09-12 19:00:00,0.908686,25.15252
2025-09-12 20:00:00,0.906368,25.21671
2025-09-12 21:00:00,0.904862,24.95601
2025-09-12 22:00:00,0.915544,25.15295
2025-09-12 23:00:00,0.917597,25.1544
2025-09-13 00:00:00,0.927234,25.10121
2025-09-13 01:00:00,0.924735,25.0226
2025-09-13 02:00:00,0.92728,25.04693
2025-09-13 03:00:00,0.929407,25.25698
2025-09-13 04:00:00,0.926685,25.14121
2025-09-13 05:00:00,0.925838,25.06
2025-09-13 06:00:00,0.92987,25.1424
2025-09-13 07:00:00,0.926288,25.17962
2025-09-13 08:00:00,0.937068,25.43693
2025-09-13 09:00:00,0.954126,25.53384
2025-09-13 10:00:00,0.944251,25.28234
2025-09-13 11:00:00,0.949999,25.30878
2025-09-13 12:00:00,0.946925,25.34313
2025-09-13 13:00:00,0.937558,25.03933
2025-09-13 14:00:00,0.941896,24.98614
2025-09-13 15:00:00,0.937603,24.82204
2025-09-13 16:00:00,0.925253,24.63415
2025-09-13 17:00:00,0.925305,24.79031
2025-09-13 18:00:00,0.92516,24.75503
2025-09-13 19:00:00,0.926927,24.77026
2025-09-13 20:00:00,0.93053,24.94176
2025-09-13 21:00:00,0.929083,24.84946
2025-09-13 22:00:00,0.927731,24.84338
2025-09-13 23:00:00,0.929892,24.8999
2025-09-14 00:00:00,0.923182,24.85118
2025-09-14 01:00:00,0.924101,24.87764
2025-09-14 02:00:00,0.926861,24.91254
2025-09-14 03:00:00,0.916424,24.66787
2025-09-14 04:00:00,0.918532,24.6643
2025-09-14 05:00:00,0.923097,24.85911
2025-09-14 06:00:00,0.917561,24.72612
2025-09-14 07:00:00,0.91624,24.61896
2025-09-14 08:00:00,0.913903,24.60001
2025-09-14 09:00:00,0.918804,24.67608
2025-09-14 10:00:00,0.91588,24.65355
2025-09-14 11:00:00,0.903041,24.35999
2025-09-14 12:00:00,0.8964,24.30872
2025-09-14 13:00:00,0.888574,24.15532
2025-09-14 14:00:00,0.886554,23.99448
2025-09-14 15:00:00,0.886649,24.01955
2025-09-14 16:00:00,0.889577,24.1
2025-09-14 17:00:00,0.895756,24.23001
2025-09-14 18:00:00,0.890318,24.10501
2025-09-14 19:00:00,0.889734,24.15608
2025-09-14 20:00:00,0.890899,24.24597
2025-09-14 21:00:00,0.893884,24.3032
2025-09-14 22:00:00,0.89565,24.35767
2025-09-14 23:00:00,0.888171,24.14341
2025-09-15 00:00:00,0.888201,24.10032
2025-09-15 01:00:00,0.889956,24.15584
2025-09-15 02:00:00,0.890194,24.10978
2025-09-15 03:00:00,0.895549,24.31315
2025-09-15 04:00:00,0.898836,24.25615
2025-09-15 05:00:00,0.902406,24.42401
2025-09-15 06:00:00,0.8893,24.11939
2025-09-15 07:00:00,0.878989,23.86641
2025-09-15 08:00:00,0.856844,23.24482
2025-09-15 09:00:00,0.861635,23.41065
2025-09-15 10:00:00,0.862841,23.4086
2025-09-15 11:00:00,0.864865,23.43421
2025-09-15 12:00:00,0.85916,23.25327
2025-09-15 13:00:00,0.865227,23.33592
2025-09-15 14:00:00,0.861312,23.23607
2025-09-15 15:00:00,0.859736,23.17715
2025-09-15 16:00:00,0.856156,23.07193
2025-09-15 17:00:00,0.86175,23.26001
2025-09-15 18:00:00,0.861648,23.34319
2025-09-15 19:00:00,0.86,23.35033
2025-09-15 20:00:00,0.862532,23.58282
2025-09-15 21:00:00,0.865005,23.82958
2025-09-15 22:00:00,0.862034,23.64421
2025-09-15 23:00:00,0.864012,23.58382
2025-09-16 00:00:00,0.861826,23.50001
2025-09-16 01:00:00,0.860769,23.43379
2025-09-16 02:00:00,0.860049,23.46843
2025-09-16 03:00:00,0.860135,23.37543
2025-09-16 04:00:00,0.85959,23.36088
2025-09-16 05:00:00,0.863412,23.5402
2025-09-16 06:00:00,0.863914,23.40938
2025-09-16 07:00:00,0.865596,23.46842
2025-09-16 08:00:00,0.870714,23.66039
2025-09-16 09:00:00,0.87023,23.72703
2025-09-16 10:00:00,0.868943,23.61284
2025-09-16 11:00:00,0.870066,23.64036
2025-09-16 12:00:00,0.87165,23.56906
2025-09-16 13:00:00,0.866452,23.49421
2025-09-16 14:00:00,0.865499,23.37559
2025-09-16 15:00:00,0.870399,23.46363
2025-09-16 16:00:00,0.869,23.46146
2025-09-16 17:00:00,0.87753,23.56478
2025-09-16 18:00:00,0.875341,23.49842
2025-09-16 19:00:00,0.877901,23.589
2025-09-16 20:00:00,0.877181,23.595
2025-09-16 21:00:00,0.882501,23.69998
2025-09-16 22:00:00,0.883577,23.62021
2025-09-16 23:00:00,0.880446,23.4925
2025-09-17 00:00:00,0.878471,23.53954
2025-09-17 01:00:00,0.87787,23.46076
2025-09-17 02:00:00,0.879241,23.50001
2025-09-17 03:00:00,0.874,23.31662
2025-09-17 04:00:00,0.869585,23.27473
2025-09-17 05:00:00,0.878803,23.42523
2025-09-17 06:00:00,0.881422,23.5955
2025-09-17 07:00:00,0.882519,23.56935
2025-09-17 08:00:00,0.877217,23.34609
2025-09-17 09:00:00,0.872574,23.2558
2025-09-17 10:00:00,0.87168,23.13228
2025-09-17 11:00:00,0.872309,23.11
2025-09-17 12:00:00,0.872013,22.99276
2025-09-17 13:00:00,0.871213,22.97166
2025-09-17 14:00:00,0.865736,22.90152
2025-09-17 15:00:00,0.868796,22.9688
2025-09-17 16:00:00,0.871776,23.08745
2025-09-17 17:00:00,0.864542,22.91245
2025-09-17 18:00:00,0.866604,22.93
2025-09-17 19:00:00,0.883021,23.45717
2025-09-17 20:00:00,0.881032,23.42554
2025-09-17 21:00:00,0.890485,23.68065
2025-09-17 22:00:00,0.910543,24.08777
2025-09-17 23:00:00,0.913268,24.00072
2025-09-18 00:00:00,0.909438,23.89087
2025-09-18 01:00:00,0.915584,24.02
2025-09-18 02:00:00,0.916621,23.99675
2025-09-18 03:00:00,0.917279,24.11147
2025-09-18 04:00:00,0.914409,24.08115
2025-09-18 05:00:00,0.90872,23.92857
2025-09-18 06:00:00,0.903405,23.82617
2025-09-18 07:00:00,0.907837,23.99288
2025-09-18 08:00:00,0.919975,24.24
2025-09-18 09:00:00,0.917843,24.27837
2025-09-18 10:00:00,0.913414,24.208
2025-09-18 11:00:00,0.913517,24.19422
2025-09-18 12:00:00,0.914133,24.32
2025-09-18 13:00:00,0.914221,24.34751
2025-09-18 14:00:00,0.923492,24.3483
2025-09-18 15:00:00,0.927164,24.4938
2025-09-18 16:00:00,0.924888,24.42765
2025-09-18 17:00:00,0.931918,24.56696
2025-09-18 18:00:00,0.938404,24.58839
2025-09-18 19:00:00,0.93,24.53304
2025-09-18 20:00:00,0.930485,24.5948
2025-09-18 21:00:00,0.928216,24.58544
2025-09-18 22:00:00,0.922637,24.67012
2025-09-18 23:00:00,0.924542,24.62936
2025-09-19 00:00:00,0.934,24.71075
2025-09-19 01:00:00,0.933014,24.78181
